,DewpointC,HeatIndexC,WindGustkmph,date,h_hour,precipMM,tempC,wind_direction,windspeedkmph
0,9,9,22,2017-05-01,0,0.0,9,NE,15
0,8,9,24,2017-05-01,300,0.0,9,E,17
0,8,9,14,2017-05-01,600,0.0,9,ENE,10
0,8,11,17,2017-05-01,900,0.0,11,E,13
0,8,13,19,2017-05-01,1200,0.0,13,ENE,14
0,8,13,21,2017-05-01,1500,0.0,13,NE,15
0,9,12,15,2017-05-01,1800,0.0,12,NNE,10
0,7,10,31,2017-05-01,2100,0.0,10,NNE,16
0,7,8,30,2017-05-02,0,0.0,8,NNE,18
0,6,8,28,2017-05-02,300,0.0,7,NE,18
0,6,8,22,2017-05-02,600,0.0,8,NE,15
0,7,11,18,2017-05-02,900,0.0,11,ENE,14
0,8,13,15,2017-05-02,1200,0.0,13,ENE,11
0,9,15,10,2017-05-02,1500,0.0,14,NE,7
0,10,14,15,2017-05-02,1800,0.0,13,ENE,9
0,9,11,26,2017-05-02,2100,0.0,11,NE,14
0,7,9,32,2017-05-03,0,0.0,9,NE,20
0,6,7,35,2017-05-03,300,0.0,7,NE,23
0,5,7,34,2017-05-03,600,0.0,7,NNE,24
0,5,9,38,2017-05-03,900,0.0,9,NE,30
0,7,12,29,2017-05-03,1200,0.0,12,ENE,21
0,7,12,34,2017-05-03,1500,0.0,12,NE,24
0,8,12,28,2017-05-03,1800,0.0,12,NE,18
0,7,10,40,2017-05-03,2100,0.0,10,NE,25
0,6,9,33,2017-05-04,0,0.0,8,NE,22
0,6,8,37,2017-05-04,300,0.0,8,NE,26
0,7,9,31,2017-05-04,600,0.0,9,NE,22
0,8,11,36,2017-05-04,900,0.0,11,NE,27
0,9,14,31,2017-05-04,1200,0.0,13,ENE,23
0,9,14,40,2017-05-04,1500,0.0,14,ENE,29
0,9,12,38,2017-05-04,1800,0.0,12,ENE,24
0,7,11,47,2017-05-04,2100,0.0,11,ENE,31
0,6,9,43,2017-05-05,0,0.0,9,ENE,30
0,5,8,47,2017-05-05,300,0.0,8,ENE,33
0,6,8,44,2017-05-05,600,0.0,8,ENE,32
0,6,11,48,2017-05-05,900,0.0,11,ENE,38
0,7,13,46,2017-05-05,1200,0.0,13,E,34
0,8,13,49,2017-05-05,1500,0.0,13,ENE,35
0,8,13,40,2017-05-05,1800,0.0,13,ENE,25
0,7,11,48,2017-05-05,2100,0.0,11,ENE,33
0,6,9,49,2017-05-06,0,0.0,9,ENE,35
0,6,9,47,2017-05-06,300,0.1,9,ENE,33
0,7,9,42,2017-05-06,600,0.0,9,ENE,30
0,7,10,37,2017-05-06,900,0.0,10,ENE,28
0,9,13,32,2017-05-06,1200,0.0,13,ENE,24
0,8,12,30,2017-05-06,1500,0.0,12,NE,22
0,9,12,24,2017-05-06,1800,0.0,12,NE,17
0,7,10,25,2017-05-06,2100,0.0,10,NNE,14
0,7,9,23,2017-05-07,0,0.0,8,NNE,13
0,6,8,20,2017-05-07,300,0.0,8,NNE,11
0,7,9,14,2017-05-07,600,0.0,9,NNE,10
0,8,11,12,2017-05-07,900,0.0,11,NNE,9
0,9,14,4,2017-05-07,1200,0.0,13,N,3
0,10,15,6,2017-05-07,1500,0.0,14,W,4
0,11,14,29,2017-05-07,1800,0.0,14,WSW,17
0,10,13,24,2017-05-07,2100,0.0,13,WNW,13
0,9,10,35,2017-05-08,0,0.0,10,NE,21
0,6,8,30,2017-05-08,300,0.0,8,NE,19
0,4,7,29,2017-05-08,600,0.0,7,NE,21
0,5,9,25,2017-05-08,900,0.0,9,NE,21
0,7,13,23,2017-05-08,1200,0.0,13,NE,18
0,7,12,27,2017-05-08,1500,0.0,12,ENE,22
0,8,12,27,2017-05-08,1800,0.0,12,ENE,18
0,5,10,29,2017-05-08,2100,0.0,10,ENE,18
0,5,9,27,2017-05-09,0,0.0,9,ENE,17
0,4,7,30,2017-05-09,300,0.0,7,NE,19
0,3,6,22,2017-05-09,600,0.0,6,NE,16
0,4,8,21,2017-05-09,900,0.0,8,ENE,17
0,5,11,18,2017-05-09,1200,0.0,11,ENE,15
0,6,11,20,2017-05-09,1500,0.0,11,ENE,17
0,7,11,17,2017-05-09,1800,0.0,11,ENE,13
0,6,9,29,2017-05-09,2100,0.0,9,E,16
0,5,7,21,2017-05-10,0,0.0,7,E,12
0,4,6,15,2017-05-10,300,0.0,6,E,9
0,5,7,13,2017-05-10,600,0.0,7,E,10
0,6,10,14,2017-05-10,900,0.0,10,E,11
0,8,13,12,2017-05-10,1200,0.0,13,E,9
0,8,15,15,2017-05-10,1500,0.0,14,ENE,10
0,10,15,20,2017-05-10,1800,0.0,15,NE,12
0,9,12,29,2017-05-10,2100,0.0,12,E,14
0,6,9,30,2017-05-11,0,0.0,9,E,17
0,6,8,31,2017-05-11,300,0.0,8,ENE,19
0,6,9,22,2017-05-11,600,0.0,9,ENE,16
0,9,12,25,2017-05-11,900,0.0,12,ENE,19
0,12,16,23,2017-05-11,1200,0.0,16,E,14
0,13,16,23,2017-05-11,1500,4.5,16,SE,13
0,13,15,16,2017-05-11,1800,0.0,15,SE,8
0,11,13,19,2017-05-11,2100,3.9,12,SSE,10
0,11,12,21,2017-05-12,0,0.0,12,E,13
0,11,12,24,2017-05-12,300,0.0,12,E,16
0,11,12,19,2017-05-12,600,0.0,12,SSE,15
0,11,13,22,2017-05-12,900,0.0,13,S,18
0,11,14,24,2017-05-12,1200,0.0,14,S,17
0,11,14,33,2017-05-12,1500,1.0,14,S,23
0,11,13,39,2017-05-12,1800,0.0,13,SSW,25
0,11,12,45,2017-05-12,2100,0.9,12,SW,30
0,10,11,34,2017-05-13,0,0.0,11,SSW,23
0,10,11,32,2017-05-13,300,0.0,11,WSW,22
0,9,11,26,2017-05-13,600,0.0,11,SW,19
0,9,12,29,2017-05-13,900,0.0,12,SW,22
0,8,14,24,2017-05-13,1200,0.0,14,SW,18
0,9,15,41,2017-05-13,1500,0.0,15,SSW,29
0,10,14,37,2017-05-13,1800,0.0,14,S,23
0,11,12,44,2017-05-13,2100,0.0,12,S,28
0,11,12,21,2017-05-14,0,0.0,11,SW,13
0,9,10,28,2017-05-14,300,0.2,10,WSW,17
0,9,11,27,2017-05-14,600,0.0,11,WSW,18
0,9,13,29,2017-05-14,900,0.0,12,WSW,22
0,9,14,27,2017-05-14,1200,0.0,14,WSW,20
0,8,14,30,2017-05-14,1500,0.0,14,WSW,21
0,9,13,18,2017-05-14,1800,0.0,13,WSW,11
0,8,11,26,2017-05-14,2100,0.0,11,S,14
0,7,10,32,2017-05-15,0,0.0,10,SSE,20
0,9,11,48,2017-05-15,300,0.0,11,SSE,31
0,12,13,46,2017-05-15,600,0.0,13,S,29
0,12,13,51,2017-05-15,900,0.8,13,SSW,33
0,13,14,43,2017-05-15,1200,0.0,14,S,26
0,14,15,45,2017-05-15,1500,0.0,15,SSW,28
0,13,14,44,2017-05-15,1800,0.0,14,SSW,26
0,13,14,45,2017-05-15,2100,0.0,14,SSW,26
0,13,14,39,2017-05-16,0,0.0,14,SSW,23
0,13,14,38,2017-05-16,300,0.0,14,S,23
0,13,14,40,2017-05-16,600,0.0,14,S,24
0,13,15,48,2017-05-16,900,0.1,15,SSW,28
0,14,14,34,2017-05-16,1200,0.0,14,SSW,20
0,13,14,33,2017-05-16,1500,0.0,14,SW,20
0,13,14,22,2017-05-16,1800,0.0,14,SSW,13
0,13,14,19,2017-05-16,2100,0.0,14,S,11
0,13,13,16,2017-05-17,0,0.0,13,SSW,10
0,12,13,12,2017-05-17,300,0.0,13,SW,8
0,11,12,10,2017-05-17,600,0.0,12,NW,6
0,10,12,18,2017-05-17,900,0.0,12,NW,12
0,10,12,14,2017-05-17,1200,0.0,12,NW,10
0,10,12,16,2017-05-17,1500,0.0,12,NW,11
0,9,12,20,2017-05-17,1800,0.0,12,W,14
0,8,11,29,2017-05-17,2100,0.0,11,W,18
0,7,10,27,2017-05-18,0,0.0,10,WNW,16
0,7,9,25,2017-05-18,300,0.0,9,W,15
0,9,11,18,2017-05-18,600,0.0,11,WNW,13
0,8,12,12,2017-05-18,900,0.0,12,W,10
0,8,14,18,2017-05-18,1200,0.0,14,W,14
0,7,13,25,2017-05-18,1500,0.0,13,W,18
0,8,12,26,2017-05-18,1800,0.0,12,W,18
0,7,11,22,2017-05-18,2100,0.0,10,WNW,13
0,7,10,23,2017-05-19,0,0.0,10,WNW,14
0,6,9,25,2017-05-19,300,0.0,9,WNW,14
0,7,10,16,2017-05-19,600,0.0,10,WNW,10
0,7,12,15,2017-05-19,900,0.0,12,W,12
0,8,13,16,2017-05-19,1200,0.0,13,WSW,14
0,8,14,24,2017-05-19,1500,0.0,14,WSW,18
0,8,12,31,2017-05-19,1800,0.0,12,W,21
0,7,10,32,2017-05-19,2100,0.0,10,W,19
0,7,9,23,2017-05-20,0,0.0,9,WSW,14
0,7,9,23,2017-05-20,300,0.0,9,SW,14
0,8,10,25,2017-05-20,600,0.0,10,SSW,18
0,9,12,30,2017-05-20,900,0.0,12,SW,23
0,9,13,30,2017-05-20,1200,0.0,13,WSW,23
0,8,13,35,2017-05-20,1500,0.0,13,WSW,27
0,9,12,30,2017-05-20,1800,0.0,12,WSW,21
0,8,11,32,2017-05-20,2100,0.0,11,WSW,19
0,8,10,27,2017-05-21,0,0.0,10,SW,17
0,8,10,28,2017-05-21,300,0.0,10,SSW,17
0,9,11,20,2017-05-21,600,0.0,11,S,14
0,10,13,24,2017-05-21,900,0.0,13,S,18
0,10,15,27,2017-05-21,1200,0.0,15,SSE,20
0,10,15,30,2017-05-21,1500,0.0,15,SSE,21
0,11,15,19,2017-05-21,1800,0.0,15,SSE,11
0,10,13,26,2017-05-21,2100,0.0,13,SE,14
0,10,12,28,2017-05-22,0,0.0,12,ESE,16
0,10,12,27,2017-05-22,300,0.0,12,SE,15
0,11,13,29,2017-05-22,600,0.0,13,SE,18
0,12,16,32,2017-05-22,900,0.0,16,SSE,21
0,13,18,31,2017-05-22,1200,0.0,18,S,19
0,13,17,33,2017-05-22,1500,0.0,16,WSW,20
0,12,14,36,2017-05-22,1800,0.0,14,W,23
0,11,12,40,2017-05-22,2100,0.0,12,W,24
0,10,12,35,2017-05-23,0,0.0,12,W,21
0,11,12,33,2017-05-23,300,0.0,12,W,21
0,12,13,22,2017-05-23,600,0.0,13,WSW,14
0,13,14,24,2017-05-23,900,0.0,14,WSW,15
0,14,16,25,2017-05-23,1200,0.0,16,WSW,17
0,14,16,30,2017-05-23,1500,0.0,16,W,20
0,14,15,29,2017-05-23,1800,0.0,15,W,19
0,13,13,26,2017-05-23,2100,0.0,13,W,14
0,12,13,17,2017-05-24,0,0.0,13,WNW,9
0,12,13,18,2017-05-24,300,0.0,13,NW,9
0,14,16,5,2017-05-24,600,0.0,14,NW,4
0,15,18,2,2017-05-24,900,0.0,16,ENE,2
0,15,19,5,2017-05-24,1200,0.0,18,S,3
0,16,20,1,2017-05-24,1500,0.0,19,SE,1
0,18,24,4,2017-05-24,1800,0.0,18,ENE,3
0,15,18,11,2017-05-24,2100,0.0,16,NE,5
0,14,16,14,2017-05-25,0,0.0,15,SE,6
0,13,15,14,2017-05-25,300,0.0,14,ESE,6
0,13,16,15,2017-05-25,600,0.0,15,ESE,9
0,14,18,22,2017-05-25,900,0.0,18,SE,13
0,15,20,28,2017-05-25,1200,0.0,20,SE,15
0,15,21,31,2017-05-25,1500,0.0,21,SE,15
0,17,20,25,2017-05-25,1800,0.0,20,ESE,12
0,15,17,32,2017-05-25,2100,0.0,17,ESE,15
0,13,15,34,2017-05-26,0,0.0,15,E,17
0,11,13,30,2017-05-26,300,0.0,13,E,16
0,11,14,26,2017-05-26,600,0.0,14,E,15
0,15,18,33,2017-05-26,900,0.0,18,ESE,20
0,15,24,41,2017-05-26,1200,0.0,21,ESE,21
0,14,24,47,2017-05-26,1500,0.0,21,ESE,24
0,15,20,36,2017-05-26,1800,0.0,20,ESE,17
0,14,17,36,2017-05-26,2100,0.0,17,ESE,17
0,13,15,36,2017-05-27,0,0.0,15,E,18
0,13,15,31,2017-05-27,300,0.5,15,E,16
0,14,16,26,2017-05-27,600,0.0,16,SE,15
0,15,17,36,2017-05-27,900,0.0,16,SSW,24
0,13,15,38,2017-05-27,1200,0.0,15,SW,26
0,13,15,48,2017-05-27,1500,0.0,15,WSW,32
0,12,15,35,2017-05-27,1800,0.0,15,WSW,23
0,12,13,31,2017-05-27,2100,0.0,13,WSW,18
0,11,13,25,2017-05-28,0,0.0,13,W,14
0,11,12,17,2017-05-28,300,0.0,12,WNW,10
0,12,14,6,2017-05-28,600,0.0,13,N,4
0,12,16,6,2017-05-28,900,0.0,16,E,5
0,12,18,11,2017-05-28,1200,0.0,17,E,7
0,13,19,20,2017-05-28,1500,0.0,18,ENE,12
0,13,17,22,2017-05-28,1800,0.0,17,ENE,11
0,14,16,24,2017-05-28,2100,0.0,16,ENE,13
0,14,16,21,2017-05-29,0,0.0,16,ENE,11
0,14,15,18,2017-05-29,300,1.3,15,E,10
0,14,15,9,2017-05-29,600,0.0,14,SE,6
0,14,15,7,2017-05-29,900,0.0,15,SSE,4
0,15,16,6,2017-05-29,1200,0.0,16,SE,4
0,15,17,18,2017-05-29,1500,0.1,16,SW,11
0,14,16,25,2017-05-29,1800,0.0,15,W,16
0,13,14,28,2017-05-29,2100,0.0,14,W,18
0,13,14,26,2017-05-30,0,0.0,14,WSW,16
0,13,14,26,2017-05-30,300,0.0,14,WSW,17
0,12,14,28,2017-05-30,600,0.0,14,WSW,19
0,12,14,34,2017-05-30,900,0.0,14,WSW,23
0,12,16,36,2017-05-30,1200,0.0,16,WSW,27
0,13,16,38,2017-05-30,1500,0.0,16,W,27
0,13,15,32,2017-05-30,1800,0.0,15,W,21
0,13,14,25,2017-05-30,2100,0.0,14,WSW,15
0,13,14,17,2017-05-31,0,0.0,14,WSW,10
0,13,14,11,2017-05-31,300,0.0,14,SW,7
0,14,14,7,2017-05-31,600,0.0,14,SSE,5
0,14,16,12,2017-05-31,900,0.8,15,S,8
0,14,17,8,2017-05-31,1200,0.0,16,SSW,5
0,14,17,13,2017-05-31,1500,0.2,17,SW,8
0,14,16,13,2017-05-31,1800,0.0,16,SW,8
0,12,13,17,2017-05-31,2100,0.0,13,SSW,8
0,12,13,19,2017-06-01,0,0.0,13,SSW,10
0,11,12,18,2017-06-01,300,0.0,12,SSW,9
0,12,13,16,2017-06-01,600,0.0,13,SSE,10
0,13,16,21,2017-06-01,900,0.0,16,S,15
0,14,18,28,2017-06-01,1200,0.0,18,SSW,17
0,14,18,31,2017-06-01,1500,0.0,18,SSW,18
0,15,17,17,2017-06-01,1800,0.0,17,SW,9
0,13,15,16,2017-06-01,2100,0.0,15,W,8
0,12,13,10,2017-06-02,0,0.0,13,SW,5
0,12,13,15,2017-06-02,300,0.0,13,SW,8
0,13,15,8,2017-06-02,600,0.0,14,WSW,5
0,13,15,10,2017-06-02,900,0.0,15,SW,7
0,13,15,14,2017-06-02,1200,0.0,15,W,9
0,13,14,18,2017-06-02,1500,0.0,14,WNW,12
0,13,15,23,2017-06-02,1800,0.0,15,WSW,16
0,12,14,26,2017-06-02,2100,0.0,14,WNW,16
0,9,12,31,2017-06-03,0,0.0,12,WNW,19
0,7,11,30,2017-06-03,300,0.0,11,WNW,18
0,8,12,18,2017-06-03,600,0.0,12,W,13
0,10,14,23,2017-06-03,900,0.0,14,WSW,18
0,10,15,27,2017-06-03,1200,0.0,15,WSW,21
0,10,15,34,2017-06-03,1500,0.0,15,WSW,26
0,9,14,37,2017-06-03,1800,0.0,14,WSW,25
0,8,12,37,2017-06-03,2100,0.0,12,W,23
0,8,12,31,2017-06-04,0,0.0,12,W,19
0,8,12,30,2017-06-04,300,0.0,12,WSW,18
0,9,13,24,2017-06-04,600,0.0,12,SW,17
0,10,12,27,2017-06-04,900,0.0,12,SSW,19
0,12,14,21,2017-06-04,1200,0.0,14,SW,17
0,10,15,27,2017-06-04,1500,0.0,15,WSW,22
0,9,14,32,2017-06-04,1800,0.0,14,WSW,23
0,8,12,32,2017-06-04,2100,0.0,12,WSW,19
0,8,12,31,2017-06-05,0,0.0,12,SW,20
0,9,12,42,2017-06-05,300,0.0,12,SSW,28
0,11,13,48,2017-06-05,600,0.0,13,SSW,33
0,12,13,61,2017-06-05,900,0.0,13,SSW,40
0,12,14,45,2017-06-05,1200,0.0,14,S,33
0,11,13,71,2017-06-05,1500,0.0,13,S,49
0,12,13,63,2017-06-05,1800,0.0,13,SSE,43
0,13,14,51,2017-06-05,2100,0.0,14,S,36
0,11,12,43,2017-06-06,0,0.0,12,W,30
0,8,11,76,2017-06-06,300,0.0,11,WNW,54
0,8,11,64,2017-06-06,600,0.0,11,WNW,45
0,8,13,63,2017-06-06,900,0.0,13,WNW,49
0,9,14,55,2017-06-06,1200,0.0,14,W,43
0,8,14,62,2017-06-06,1500,0.1,14,W,47
0,9,13,63,2017-06-06,1800,0.0,13,W,44
0,8,13,65,2017-06-06,2100,0.0,13,W,43
0,8,12,59,2017-06-07,0,0.0,12,W,39
0,8,12,57,2017-06-07,300,0.0,11,WNW,39
0,8,12,44,2017-06-07,600,0.0,12,W,31
0,9,13,40,2017-06-07,900,0.0,13,W,29
0,9,14,36,2017-06-07,1200,0.0,14,WSW,30
0,10,14,37,2017-06-07,1500,0.0,14,WSW,29
0,11,13,38,2017-06-07,1800,0.0,13,SSW,26
0,12,13,56,2017-06-07,2100,1.2,13,SW,37
0,12,14,42,2017-06-08,0,0.0,13,SSW,27
0,12,13,43,2017-06-08,300,0.1,13,SSW,28
0,12,13,43,2017-06-08,600,0.0,13,S,28
0,13,14,53,2017-06-08,900,0.1,14,SSW,34
0,14,15,46,2017-06-08,1200,0.0,15,SSW,31
0,13,15,54,2017-06-08,1500,1.2,15,SW,36
0,12,15,40,2017-06-08,1800,0.0,15,SW,25
0,11,13,38,2017-06-08,2100,0.5,13,SW,22
0,11,12,33,2017-06-09,0,0.0,12,SW,21
0,11,12,43,2017-06-09,300,0.1,12,SW,28
0,11,13,41,2017-06-09,600,0.0,13,WSW,27
0,12,14,40,2017-06-09,900,0.4,14,WSW,28
0,11,15,35,2017-06-09,1200,0.0,15,WSW,28
0,11,15,38,2017-06-09,1500,0.0,15,WSW,30
0,11,14,27,2017-06-09,1800,0.0,14,WSW,18
0,11,13,14,2017-06-09,2100,0.0,13,WSW,8
0,11,13,28,2017-06-10,0,0.0,13,S,18
0,12,13,39,2017-06-10,300,0.0,13,S,24
0,12,14,43,2017-06-10,600,0.0,14,S,28
0,13,15,48,2017-06-10,900,0.0,15,S,31
0,15,17,55,2017-06-10,1200,0.0,17,S,31
0,14,16,55,2017-06-10,1500,0.0,16,SSW,33
0,15,16,38,2017-06-10,1800,0.0,16,SSW,23
0,14,15,38,2017-06-10,2100,0.1,15,SW,21
0,13,14,30,2017-06-11,0,0.0,14,SW,18
0,12,13,33,2017-06-11,300,0.0,13,SW,20
0,12,13,32,2017-06-11,600,0.0,13,SW,22
0,12,14,40,2017-06-11,900,0.0,14,SW,27
0,12,16,47,2017-06-11,1200,0.0,16,WSW,34
0,11,15,52,2017-06-11,1500,0.0,15,WSW,40
0,11,14,53,2017-06-11,1800,0.0,14,WSW,36
0,10,13,56,2017-06-11,2100,0.0,13,WSW,36
0,10,13,51,2017-06-12,0,0.0,13,WSW,35
0,10,13,56,2017-06-12,300,0.1,13,W,38
0,11,13,45,2017-06-12,600,0.0,13,W,30
0,11,15,41,2017-06-12,900,0.0,15,W,29
0,11,16,41,2017-06-12,1200,0.0,15,W,28
0,11,15,40,2017-06-12,1500,0.0,15,W,31
0,11,14,36,2017-06-12,1800,0.0,14,W,25
0,11,13,31,2017-06-12,2100,0.0,13,W,19
0,11,12,21,2017-06-13,0,0.0,12,W,13
0,11,12,21,2017-06-13,300,0.0,12,W,13
0,12,13,15,2017-06-13,600,0.0,13,WSW,10
0,12,14,14,2017-06-13,900,0.0,14,WSW,10
0,13,16,11,2017-06-13,1200,0.0,16,WSW,8
0,13,17,14,2017-06-13,1500,0.0,17,WSW,9
0,14,17,12,2017-06-13,1800,0.0,16,W,8
0,12,14,13,2017-06-13,2100,0.0,13,NW,6
0,11,13,6,2017-06-14,0,0.0,12,NE,3
0,12,14,18,2017-06-14,300,0.0,13,E,9
0,12,15,12,2017-06-14,600,0.0,14,ESE,9
0,12,17,14,2017-06-14,900,0.0,17,SE,10
0,14,19,21,2017-06-14,1200,0.0,19,S,12
0,14,20,34,2017-06-14,1500,0.0,20,SSW,19
0,15,19,21,2017-06-14,1800,0.0,19,SW,12
0,13,15,24,2017-06-14,2100,0.0,15,W,13
0,12,13,19,2017-06-15,0,0.0,13,W,10
0,11,13,24,2017-06-15,300,0.0,13,WSW,13
0,12,14,24,2017-06-15,600,0.0,14,WSW,17
0,13,15,39,2017-06-15,900,0.0,15,W,26
0,11,16,37,2017-06-15,1200,0.0,16,WSW,30
0,11,16,49,2017-06-15,1500,0.0,16,WSW,35
0,11,15,51,2017-06-15,1800,0.0,15,WSW,33
0,10,14,49,2017-06-15,2100,0.0,14,W,29
0,11,13,39,2017-06-16,0,0.0,13,W,24
0,11,13,36,2017-06-16,300,0.0,13,WNW,23
0,12,14,27,2017-06-16,600,0.0,14,W,20
0,13,16,34,2017-06-16,900,0.0,16,W,24
0,14,17,34,2017-06-16,1200,0.0,17,W,26
0,14,18,37,2017-06-16,1500,0.0,18,W,26
0,14,17,32,2017-06-16,1800,0.0,17,WSW,21
0,13,14,32,2017-06-16,2100,0.0,14,W,19
0,12,14,27,2017-06-17,0,0.0,14,W,15
0,12,13,22,2017-06-17,300,0.0,13,W,12
0,13,16,12,2017-06-17,600,0.0,15,W,8
0,14,18,17,2017-06-17,900,0.0,18,W,12
0,15,20,24,2017-06-17,1200,0.0,20,W,15
0,15,19,28,2017-06-17,1500,0.0,19,W,17
0,15,18,27,2017-06-17,1800,0.0,18,W,14
0,13,16,23,2017-06-17,2100,0.0,16,W,11
0,14,16,18,2017-06-18,0,0.0,15,WNW,9
0,14,17,10,2017-06-18,300,0.0,15,WNW,5
0,16,20,2,2017-06-18,600,0.0,17,WNW,1
0,18,25,4,2017-06-18,900,0.0,19,SSW,3
0,18,25,4,2017-06-18,1200,0.0,21,SSW,3
0,18,25,3,2017-06-18,1500,0.0,22,WSW,2
0,19,25,3,2017-06-18,1800,0.0,22,WSW,1
0,17,19,8,2017-06-18,2100,0.0,18,W,4
0,15,17,5,2017-06-19,0,0.0,17,N,3
0,16,18,8,2017-06-19,300,0.0,17,ENE,4
0,17,20,11,2017-06-19,600,0.0,19,ENE,6
0,17,24,14,2017-06-19,900,0.0,21,E,8
0,17,25,14,2017-06-19,1200,0.0,22,ESE,6
0,18,25,4,2017-06-19,1500,0.0,23,ESE,2
0,19,25,11,2017-06-19,1800,0.0,23,NW,5
0,17,21,23,2017-06-19,2100,0.0,20,NNW,11
0,17,19,39,2017-06-20,0,0.0,19,NNE,18
0,15,18,36,2017-06-20,300,0.0,18,NNE,17
0,15,17,26,2017-06-20,600,0.0,17,NE,15
0,18,20,27,2017-06-20,900,0.0,20,NE,17
0,19,25,28,2017-06-20,1200,0.0,23,ENE,15
0,19,26,30,2017-06-20,1500,0.0,24,ENE,15
0,19,25,27,2017-06-20,1800,0.0,23,ENE,13
0,19,21,33,2017-06-20,2100,0.0,21,ENE,15
0,17,18,25,2017-06-21,0,0.0,18,ENE,12
0,16,17,30,2017-06-21,300,0.0,17,ENE,16
0,15,17,22,2017-06-21,600,0.0,17,NE,14
0,16,19,21,2017-06-21,900,0.0,19,E,14
0,19,25,17,2017-06-21,1200,0.0,23,SE,8
0,20,26,32,2017-06-21,1500,0.0,25,SSW,17
0,20,25,26,2017-06-21,1800,0.0,23,WSW,13
0,18,19,32,2017-06-21,2100,0.0,19,W,17
0,16,17,28,2017-06-22,0,0.0,17,W,18
0,16,17,32,2017-06-22,300,0.0,17,WSW,22
0,14,17,33,2017-06-22,600,0.0,17,WSW,23
0,14,17,40,2017-06-22,900,0.0,17,WSW,28
0,15,18,34,2017-06-22,1200,0.0,18,W,26
0,15,18,32,2017-06-22,1500,0.0,18,W,23
0,14,17,36,2017-06-22,1800,0.0,17,WSW,25
0,12,15,42,2017-06-22,2100,0.0,15,W,27
0,12,14,38,2017-06-23,0,0.0,14,W,24
0,12,15,48,2017-06-23,300,0.0,15,W,31
0,13,16,43,2017-06-23,600,0.0,16,WSW,32
0,13,17,50,2017-06-23,900,0.0,17,WSW,35
0,14,17,44,2017-06-23,1200,0.0,17,WSW,30
0,15,17,47,2017-06-23,1500,0.1,17,WSW,32
0,15,17,40,2017-06-23,1800,0.0,17,WSW,27
0,15,17,40,2017-06-23,2100,0.1,16,WSW,28
0,15,16,36,2017-06-24,0,0.0,16,SW,24
0,15,16,33,2017-06-24,300,0.0,16,WSW,22
0,15,16,23,2017-06-24,600,0.0,16,WSW,15
0,15,17,24,2017-06-24,900,0.0,17,WSW,18
0,15,17,32,2017-06-24,1200,0.0,17,WSW,22
0,15,18,37,2017-06-24,1500,0.0,18,WSW,26
0,14,17,34,2017-06-24,1800,0.0,17,WSW,25
0,14,16,37,2017-06-24,2100,0.0,16,WSW,25
0,13,15,42,2017-06-25,0,0.0,15,WSW,25
0,12,15,47,2017-06-25,300,0.0,15,W,29
0,14,15,36,2017-06-25,600,0.0,15,WSW,23
0,14,16,38,2017-06-25,900,0.0,16,WSW,27
0,14,17,39,2017-06-25,1200,0.0,17,WSW,28
0,14,17,46,2017-06-25,1500,0.0,17,WSW,31
0,13,17,32,2017-06-25,1800,0.0,16,W,22
0,13,15,19,2017-06-25,2100,0.0,15,WNW,12
0,11,13,12,2017-06-26,0,0.0,13,NNW,6
0,9,12,17,2017-06-26,300,0.0,12,NE,9
0,10,13,11,2017-06-26,600,0.0,13,ENE,9
0,12,16,12,2017-06-26,900,0.0,15,E,9
0,13,18,8,2017-06-26,1200,0.0,18,ESE,5
0,14,18,12,2017-06-26,1500,0.0,18,SE,7
0,15,18,9,2017-06-26,1800,0.0,17,E,5
0,14,17,11,2017-06-26,2100,0.0,16,E,6
0,13,15,8,2017-06-27,0,0.0,15,ESE,4
0,13,15,16,2017-06-27,300,0.0,15,SSE,10
0,11,14,12,2017-06-27,600,0.0,14,ESE,9
0,12,16,11,2017-06-27,900,1.0,16,ESE,8
0,14,18,1,2017-06-27,1200,0.0,18,SE,1
0,14,19,7,2017-06-27,1500,0.0,18,ESE,5
0,15,18,6,2017-06-27,1800,0.0,17,S,4
0,14,15,1,2017-06-27,2100,0.0,15,NW,1
0,15,16,4,2017-06-28,0,0.0,15,N,3
0,15,16,8,2017-06-28,300,1.2,15,N,6
0,14,15,20,2017-06-28,600,0.0,15,NE,14
0,13,14,26,2017-06-28,900,2.7,14,NE,19
0,14,15,21,2017-06-28,1200,0.0,15,NE,14
0,14,15,26,2017-06-28,1500,0.0,15,NE,17
0,13,15,19,2017-06-28,1800,0.0,15,NE,14
0,12,13,28,2017-06-28,2100,0.0,13,NE,19
0,11,12,21,2017-06-29,0,0.0,12,NE,15
0,10,11,18,2017-06-29,300,0.0,11,NNE,13
0,10,12,10,2017-06-29,600,0.0,12,N,8
0,10,13,8,2017-06-29,900,0.0,13,NW,6
0,11,14,12,2017-06-29,1200,0.0,14,NW,10
0,12,16,10,2017-06-29,1500,0.0,15,NW,9
0,12,14,18,2017-06-29,1800,0.0,14,NNW,13
0,11,13,19,2017-06-29,2100,0.0,13,NNW,13
0,11,13,20,2017-06-30,0,0.0,13,NW,13
0,11,13,22,2017-06-30,300,0.0,13,NNW,15
0,11,13,18,2017-06-30,600,0.0,13,NW,13
0,12,15,20,2017-06-30,900,0.0,15,NNW,15
0,13,16,20,2017-06-30,1200,0.0,16,NNW,14
