,DewpointC,HeatIndexC,WindGustkmph,date,h_hour,precipMM,tempC,wind_direction,windspeedkmph
0,5,8,33,2017-05-01,0,0.0,8,ENE,20
0,6,8,33,2017-05-01,300,0.0,8,ENE,20
0,7,8,30,2017-05-01,600,0.0,8,ENE,20
0,8,12,32,2017-05-01,900,0.0,12,ENE,27
0,9,14,29,2017-05-01,1200,0.0,14,ENE,26
0,9,14,29,2017-05-01,1500,0.0,14,ENE,25
0,8,11,26,2017-05-01,1800,0.0,11,ENE,18
0,6,7,29,2017-05-01,2100,0.0,7,ENE,15
0,5,6,25,2017-05-02,0,0.0,6,ENE,13
0,5,6,22,2017-05-02,300,0.0,6,ENE,10
0,6,8,15,2017-05-02,600,0.0,8,ENE,10
0,8,11,17,2017-05-02,900,0.0,11,E,14
0,9,13,19,2017-05-02,1200,0.0,13,ENE,17
0,9,14,23,2017-05-02,1500,0.1,14,ENE,19
0,8,11,22,2017-05-02,1800,0.0,11,ENE,15
0,5,6,29,2017-05-02,2100,0.0,6,ENE,15
0,3,4,24,2017-05-03,0,0.0,4,NE,12
0,3,3,23,2017-05-03,300,0.0,3,NE,12
0,3,5,18,2017-05-03,600,0.0,5,NNE,12
0,4,11,29,2017-05-03,900,0.0,11,NE,24
0,5,14,35,2017-05-03,1200,0.0,14,NE,28
0,5,14,38,2017-05-03,1500,0.0,14,NE,30
0,6,11,31,2017-05-03,1800,0.0,11,ENE,18
0,3,7,35,2017-05-03,2100,0.0,7,NE,18
0,3,6,34,2017-05-04,0,0.0,6,NE,18
0,3,6,34,2017-05-04,300,0.0,6,NE,19
0,4,7,27,2017-05-04,600,0.0,7,NE,18
0,6,12,33,2017-05-04,900,0.0,11,ENE,27
0,6,14,36,2017-05-04,1200,0.0,14,ENE,30
0,5,13,40,2017-05-04,1500,0.0,13,ENE,32
0,4,10,37,2017-05-04,1800,0.0,9,ENE,23
0,3,6,43,2017-05-04,2100,0.0,6,ENE,24
0,3,5,36,2017-05-05,0,0.0,5,ENE,19
0,2,4,35,2017-05-05,300,0.0,4,ENE,18
0,3,6,31,2017-05-05,600,0.0,6,ENE,19
0,5,11,34,2017-05-05,900,0.0,11,ENE,27
0,6,14,30,2017-05-05,1200,0.0,14,ENE,26
0,5,13,31,2017-05-05,1500,0.0,13,ENE,26
0,5,10,31,2017-05-05,1800,0.0,10,ENE,20
0,2,5,39,2017-05-05,2100,0.0,5,ENE,20
0,2,4,38,2017-05-06,0,0.0,4,ENE,20
0,2,5,40,2017-05-06,300,0.0,5,ENE,21
0,4,7,32,2017-05-06,600,0.0,7,NE,21
0,5,11,33,2017-05-06,900,0.0,11,ENE,27
0,6,13,31,2017-05-06,1200,0.0,13,ENE,27
0,7,14,28,2017-05-06,1500,0.0,14,ENE,24
0,7,12,21,2017-05-06,1800,0.0,12,ENE,14
0,4,6,21,2017-05-06,2100,0.0,6,NE,10
0,3,4,15,2017-05-07,0,0.0,3,NE,7
0,3,4,17,2017-05-07,300,0.0,4,NNE,8
0,5,7,13,2017-05-07,600,0.0,7,NE,9
0,7,10,18,2017-05-07,900,0.0,10,NNE,14
0,8,12,18,2017-05-07,1200,0.0,12,NNE,14
0,8,13,20,2017-05-07,1500,0.0,13,NNE,17
0,7,10,23,2017-05-07,1800,0.0,10,NE,16
0,3,4,24,2017-05-07,2100,0.0,4,NE,12
0,2,3,21,2017-05-08,0,0.0,3,NNE,10
0,2,4,27,2017-05-08,300,0.0,4,NNE,14
0,3,6,20,2017-05-08,600,0.0,6,NE,14
0,3,8,32,2017-05-08,900,0.0,8,NE,24
0,5,10,24,2017-05-08,1200,0.0,10,NE,19
0,6,11,24,2017-05-08,1500,0.0,11,NE,21
0,5,9,24,2017-05-08,1800,0.0,9,NE,16
0,2,3,24,2017-05-08,2100,0.0,3,NE,12
0,1,2,19,2017-05-09,0,0.0,2,NE,9
0,0,0,14,2017-05-09,300,0.0,0,NE,7
0,3,5,7,2017-05-09,600,0.0,5,NE,5
0,4,9,3,2017-05-09,900,0.0,8,NE,3
0,6,12,4,2017-05-09,1200,0.0,12,W,4
0,6,12,12,2017-05-09,1500,0.0,12,W,10
0,8,11,20,2017-05-09,1800,0.0,11,WSW,13
0,4,5,20,2017-05-09,2100,0.0,5,SW,10
0,3,4,18,2017-05-10,0,0.0,4,SW,9
0,2,3,17,2017-05-10,300,0.0,3,SW,8
0,5,7,13,2017-05-10,600,0.0,7,SW,8
0,7,11,15,2017-05-10,900,0.0,11,WSW,13
0,8,13,16,2017-05-10,1200,0.0,13,WSW,14
0,8,14,14,2017-05-10,1500,0.1,14,WSW,12
0,10,13,8,2017-05-10,1800,0.0,12,WSW,6
0,4,4,4,2017-05-10,2100,0.0,3,N,2
0,4,5,15,2017-05-11,0,0.0,5,ENE,7
0,3,5,18,2017-05-11,300,0.0,5,E,9
0,6,9,16,2017-05-11,600,0.0,9,E,9
0,9,14,15,2017-05-11,900,0.0,14,ESE,13
0,9,16,18,2017-05-11,1200,0.0,16,ESE,16
0,10,17,20,2017-05-11,1500,0.0,17,SE,17
0,12,15,26,2017-05-11,1800,0.0,15,E,15
0,6,9,37,2017-05-11,2100,0.0,9,E,18
0,3,6,30,2017-05-12,0,0.0,6,E,14
0,3,5,29,2017-05-12,300,0.0,5,ENE,14
0,7,8,25,2017-05-12,600,0.0,8,ENE,17
0,9,13,22,2017-05-12,900,0.0,13,E,19
0,12,16,21,2017-05-12,1200,0.0,16,E,18
0,12,16,20,2017-05-12,1500,0.0,15,E,17
0,11,12,13,2017-05-12,1800,0.0,12,E,9
0,9,10,20,2017-05-12,2100,0.0,10,E,11
0,8,9,20,2017-05-13,0,0.0,9,E,10
0,9,10,16,2017-05-13,300,0.0,10,E,9
0,10,11,13,2017-05-13,600,0.0,11,ESE,9
0,10,11,34,2017-05-13,900,0.5,11,SSW,24
0,9,11,40,2017-05-13,1200,0.0,11,SSW,31
0,9,13,39,2017-05-13,1500,0.1,12,SW,28
0,9,13,27,2017-05-13,1800,0.0,13,SW,17
0,6,9,24,2017-05-13,2100,0.0,9,SE,12
0,7,10,31,2017-05-14,0,0.0,10,SSE,17
0,9,10,29,2017-05-14,300,0.9,10,SSW,18
0,9,10,18,2017-05-14,600,0.0,10,SW,12
0,8,12,23,2017-05-14,900,0.0,12,SW,20
0,8,14,28,2017-05-14,1200,0.0,14,SW,24
0,7,14,30,2017-05-14,1500,0.0,14,SW,25
0,8,12,24,2017-05-14,1800,0.0,12,SW,15
0,6,8,26,2017-05-14,2100,0.0,8,S,12
0,5,7,25,2017-05-15,0,0.0,7,SSE,12
0,5,8,25,2017-05-15,300,0.0,8,SE,12
0,6,10,27,2017-05-15,600,0.0,10,SE,17
0,10,11,39,2017-05-15,900,0.9,11,SSE,24
0,12,13,35,2017-05-15,1200,0.0,13,S,23
0,13,14,39,2017-05-15,1500,4.3,14,SSW,26
0,13,14,27,2017-05-15,1800,0.0,14,SSW,16
0,13,14,38,2017-05-15,2100,0.0,14,SSW,23
0,13,13,38,2017-05-16,0,1.0,13,SSW,23
0,13,14,36,2017-05-16,300,3.0,14,SSW,22
0,13,14,29,2017-05-16,600,0.0,14,SSW,19
0,14,15,41,2017-05-16,900,0.0,15,SSW,26
0,13,14,43,2017-05-16,1200,0.0,14,SSW,28
0,12,14,45,2017-05-16,1500,0.0,14,SW,32
0,12,14,30,2017-05-16,1800,0.0,14,SW,19
0,9,10,21,2017-05-16,2100,0.0,10,SSW,10
0,8,8,17,2017-05-17,0,0.0,8,SSE,8
0,8,8,14,2017-05-17,300,0.0,8,S,7
0,10,11,11,2017-05-17,600,0.0,11,S,7
0,10,13,14,2017-05-17,900,0.0,13,SSW,12
0,10,14,16,2017-05-17,1200,0.0,14,SW,14
0,10,14,19,2017-05-17,1500,0.0,14,WSW,15
0,9,12,15,2017-05-17,1800,0.0,12,WSW,11
0,5,6,15,2017-05-17,2100,0.0,6,WSW,7
0,3,4,14,2017-05-18,0,0.0,4,SW,6
0,4,5,16,2017-05-18,300,0.0,5,S,8
0,8,9,14,2017-05-18,600,0.0,9,SSW,9
0,8,12,17,2017-05-18,900,0.0,12,WSW,14
0,7,14,20,2017-05-18,1200,0.0,14,WSW,18
0,7,14,19,2017-05-18,1500,0.0,13,WSW,16
0,8,12,14,2017-05-18,1800,0.0,12,WSW,9
0,4,6,9,2017-05-18,2100,0.0,5,WSW,4
0,4,5,7,2017-05-19,0,0.0,5,W,3
0,4,5,5,2017-05-19,300,0.0,4,WNW,3
0,7,10,2,2017-05-19,600,0.0,9,NNW,1
0,7,13,2,2017-05-19,900,0.0,12,N,2
0,7,15,0,2017-05-19,1200,0.0,14,WNW,0
0,8,14,6,2017-05-19,1500,0.0,14,W,5
0,9,12,2,2017-05-19,1800,0.0,12,WNW,1
0,7,7,5,2017-05-19,2100,0.8,7,ESE,3
0,7,7,3,2017-05-20,0,0.0,7,SSW,1
0,7,7,13,2017-05-20,300,0.4,7,SSW,7
0,8,9,15,2017-05-20,600,0.0,9,SSW,10
0,9,12,22,2017-05-20,900,0.0,12,SSW,18
0,9,12,26,2017-05-20,1200,0.0,12,SSW,23
0,9,12,26,2017-05-20,1500,0.1,12,SW,22
0,8,11,24,2017-05-20,1800,0.0,11,SW,16
0,6,7,26,2017-05-20,2100,0.0,7,S,13
0,5,6,24,2017-05-21,0,0.0,6,SSE,12
0,5,6,26,2017-05-21,300,0.0,6,S,13
0,8,10,20,2017-05-21,600,0.0,9,S,14
0,9,12,25,2017-05-21,900,0.4,12,S,19
0,11,14,25,2017-05-21,1200,0.0,14,SSW,22
0,10,15,26,2017-05-21,1500,0.3,15,SSW,21
0,11,14,13,2017-05-21,1800,0.0,14,SSW,9
0,9,10,20,2017-05-21,2100,0.0,10,SE,9
0,9,10,25,2017-05-22,0,0.0,10,SE,12
0,8,9,23,2017-05-22,300,0.0,9,SE,11
0,10,12,16,2017-05-22,600,0.0,12,SE,10
0,12,15,21,2017-05-22,900,0.0,15,S,17
0,14,16,16,2017-05-22,1200,0.0,16,SSE,12
0,14,18,33,2017-05-22,1500,1.3,18,S,24
0,13,15,28,2017-05-22,1800,0.0,15,SW,19
0,11,11,25,2017-05-22,2100,0.9,11,WSW,13
0,7,8,15,2017-05-23,0,0.0,8,WSW,7
0,5,6,14,2017-05-23,300,0.0,6,WSW,7
0,9,10,10,2017-05-23,600,0.0,10,SW,7
0,10,13,19,2017-05-23,900,0.0,13,WSW,16
0,10,16,24,2017-05-23,1200,0.0,16,WSW,21
0,11,16,24,2017-05-23,1500,0.0,16,WSW,21
0,12,15,18,2017-05-23,1800,0.0,15,WSW,13
0,11,12,28,2017-05-23,2100,0.0,11,SW,14
0,12,12,28,2017-05-24,0,0.0,12,SW,16
0,13,13,22,2017-05-24,300,0.1,13,WSW,13
0,13,14,16,2017-05-24,600,0.0,14,WSW,11
0,14,16,16,2017-05-24,900,0.1,16,WSW,12
0,15,18,17,2017-05-24,1200,0.0,18,WSW,14
0,16,19,19,2017-05-24,1500,0.2,19,WSW,16
0,15,18,11,2017-05-24,1800,0.0,18,WSW,8
0,10,11,11,2017-05-24,2100,0.0,11,SW,5
0,8,8,6,2017-05-25,0,0.0,8,SW,3
0,7,8,3,2017-05-25,300,0.0,7,SE,1
0,14,16,5,2017-05-25,600,0.0,15,ESE,4
0,16,20,6,2017-05-25,900,0.0,19,SSW,5
0,17,25,6,2017-05-25,1200,0.0,22,SW,5
0,17,25,7,2017-05-25,1500,0.0,23,SW,6
0,19,25,4,2017-05-25,1800,0.0,22,WSW,3
0,16,18,15,2017-05-25,2100,0.0,18,E,7
0,15,16,20,2017-05-26,0,0.0,16,SE,10
0,15,15,20,2017-05-26,300,0.0,15,SE,10
0,16,18,16,2017-05-26,600,0.0,18,SE,10
0,15,21,19,2017-05-26,900,0.0,21,SSE,15
0,17,25,17,2017-05-26,1200,0.0,24,SSE,14
0,18,26,24,2017-05-26,1500,0.0,24,SSE,19
0,20,25,16,2017-05-26,1800,0.0,24,SSE,10
0,18,20,27,2017-05-26,2100,0.0,20,SE,14
0,14,15,27,2017-05-27,0,0.0,15,ESE,13
0,12,13,22,2017-05-27,300,0.0,13,ESE,10
0,13,16,16,2017-05-27,600,0.0,16,E,9
0,16,20,16,2017-05-27,900,0.0,20,E,13
0,18,25,28,2017-05-27,1200,0.0,23,SE,21
0,18,24,31,2017-05-27,1500,5.3,22,S,16
0,16,18,21,2017-05-27,1800,0.0,18,SW,15
0,13,14,29,2017-05-27,2100,0.2,13,SW,17
0,13,14,22,2017-05-28,0,0.0,14,SW,14
0,13,13,27,2017-05-28,300,0.2,13,WSW,17
0,12,13,23,2017-05-28,600,0.0,13,WSW,16
0,12,14,23,2017-05-28,900,0.1,14,W,17
0,12,16,16,2017-05-28,1200,0.0,16,W,13
0,13,17,13,2017-05-28,1500,0.0,17,W,10
0,14,17,5,2017-05-28,1800,0.0,17,W,4
0,12,14,22,2017-05-28,2100,0.0,14,E,13
0,10,12,27,2017-05-29,0,0.0,12,E,17
0,9,11,24,2017-05-29,300,0.0,11,ENE,14
0,9,11,20,2017-05-29,600,0.0,11,ENE,14
0,10,12,24,2017-05-29,900,0.0,12,E,17
0,12,15,22,2017-05-29,1200,0.0,15,ESE,18
0,11,13,22,2017-05-29,1500,0.1,12,ESE,15
0,11,12,16,2017-05-29,1800,0.0,12,ESE,12
0,11,12,13,2017-05-29,2100,0.1,12,ESE,8
0,11,12,11,2017-05-30,0,0.3,12,SSE,6
0,12,12,13,2017-05-30,300,0.3,12,SW,8
0,12,13,19,2017-05-30,600,0.0,13,SW,14
0,13,15,25,2017-05-30,900,0.1,15,WSW,21
0,13,16,32,2017-05-30,1200,0.0,16,WSW,28
0,12,13,36,2017-05-30,1500,1.1,13,WSW,21
0,11,14,30,2017-05-30,1800,0.0,14,W,20
0,8,9,26,2017-05-30,2100,0.0,9,W,13
0,5,6,21,2017-05-31,0,0.0,6,W,10
0,3,4,15,2017-05-31,300,0.0,4,W,7
0,7,9,3,2017-05-31,600,0.0,9,WSW,2
0,8,13,9,2017-05-31,900,0.0,13,SW,8
0,8,15,8,2017-05-31,1200,0.0,15,SW,7
0,9,17,10,2017-05-31,1500,0.0,17,SSW,8
0,12,17,6,2017-05-31,1800,0.0,17,S,5
0,9,11,16,2017-05-31,2100,0.0,11,SE,8
0,10,11,18,2017-06-01,0,0.0,11,SSE,9
0,11,12,20,2017-06-01,300,0.0,12,S,9
0,13,14,18,2017-06-01,600,0.0,14,S,11
0,13,15,28,2017-06-01,900,0.0,15,SSW,20
0,13,17,29,2017-06-01,1200,0.0,17,SW,22
0,13,17,26,2017-06-01,1500,0.0,17,SW,21
0,13,16,24,2017-06-01,1800,0.0,16,SW,16
0,12,13,20,2017-06-01,2100,0.0,13,SSW,11
0,12,12,19,2017-06-02,0,0.0,12,SSW,12
0,12,12,14,2017-06-02,300,0.3,12,WSW,9
0,11,12,10,2017-06-02,600,0.0,12,WSW,7
0,12,13,13,2017-06-02,900,1.5,13,SW,10
0,13,16,17,2017-06-02,1200,0.0,16,SW,14
0,12,16,21,2017-06-02,1500,0.0,16,WSW,18
0,11,15,17,2017-06-02,1800,0.0,15,WSW,12
0,7,8,14,2017-06-02,2100,0.0,8,WSW,7
0,4,5,9,2017-06-03,0,0.0,4,SW,4
0,4,4,7,2017-06-03,300,0.0,4,S,3
0,9,12,6,2017-06-03,600,0.0,11,SSE,5
0,10,15,13,2017-06-03,900,0.0,14,SW,11
0,11,16,21,2017-06-03,1200,0.0,16,SW,18
0,10,15,27,2017-06-03,1500,0.0,15,SW,23
0,10,13,24,2017-06-03,1800,0.0,13,SW,16
0,8,9,22,2017-06-03,2100,0.0,9,SSW,10
0,6,7,20,2017-06-04,0,0.0,7,SW,9
0,5,6,17,2017-06-04,300,0.0,6,SW,8
0,8,10,12,2017-06-04,600,0.0,10,SSW,8
0,8,13,21,2017-06-04,900,0.0,13,SW,18
0,8,14,26,2017-06-04,1200,0.0,14,SW,23
0,8,14,27,2017-06-04,1500,0.0,14,SW,24
0,9,13,21,2017-06-04,1800,0.0,13,SW,15
0,7,8,21,2017-06-04,2100,0.0,8,SSW,10
0,7,8,25,2017-06-05,0,0.0,8,S,13
0,8,9,24,2017-06-05,300,0.5,8,S,14
0,8,9,29,2017-06-05,600,0.0,9,SE,18
0,11,13,39,2017-06-05,900,0.0,13,S,30
0,13,15,28,2017-06-05,1200,0.0,15,SSW,22
0,11,15,31,2017-06-05,1500,0.0,14,SW,23
0,12,13,5,2017-06-05,1800,0.0,13,SSW,3
0,11,11,16,2017-06-05,2100,2.6,11,ENE,10
0,10,11,25,2017-06-06,0,0.0,11,E,15
0,10,11,23,2017-06-06,300,7.3,11,E,14
0,10,11,4,2017-06-06,600,0.0,11,N,3
0,10,11,26,2017-06-06,900,2.6,11,WNW,19
0,10,11,37,2017-06-06,1200,0.0,10,WNW,26
0,10,11,42,2017-06-06,1500,0.9,11,WNW,31
0,9,10,43,2017-06-06,1800,0.0,10,WNW,27
0,9,10,51,2017-06-06,2100,2.7,10,WNW,32
0,8,9,55,2017-06-07,0,0.0,9,WNW,32
0,7,8,57,2017-06-07,300,2.0,8,WNW,33
0,7,9,42,2017-06-07,600,0.0,9,WNW,27
0,8,12,42,2017-06-07,900,0.0,12,WNW,34
0,9,14,36,2017-06-07,1200,0.0,14,W,30
0,9,14,36,2017-06-07,1500,0.0,14,W,30
0,9,12,32,2017-06-07,1800,0.0,12,WSW,22
0,8,9,19,2017-06-07,2100,0.0,9,SSW,10
0,7,8,16,2017-06-08,0,0.0,8,ESE,8
0,8,10,15,2017-06-08,300,0.0,10,E,9
0,11,11,12,2017-06-08,600,0.0,11,ESE,7
0,12,13,17,2017-06-08,900,0.8,13,ESE,12
0,13,14,32,2017-06-08,1200,0.0,13,SSE,19
0,13,14,46,2017-06-08,1500,0.0,14,SSW,29
0,12,14,40,2017-06-08,1800,0.0,13,SSW,24
0,10,11,46,2017-06-08,2100,0.0,11,SSW,25
0,9,10,34,2017-06-09,0,0.0,10,SSW,18
0,9,9,28,2017-06-09,300,0.0,9,SSW,14
0,10,11,23,2017-06-09,600,0.0,11,SSW,16
0,11,14,26,2017-06-09,900,0.0,14,WSW,22
0,12,15,30,2017-06-09,1200,0.0,15,WSW,26
0,12,16,28,2017-06-09,1500,0.5,16,WSW,23
0,11,14,26,2017-06-09,1800,0.0,14,SW,18
0,9,10,20,2017-06-09,2100,0.0,10,SSW,9
0,9,10,22,2017-06-10,0,0.0,10,S,11
0,9,10,17,2017-06-10,300,0.2,10,S,9
0,10,11,26,2017-06-10,600,0.0,11,SE,16
0,11,12,28,2017-06-10,900,5.5,12,SSE,19
0,15,16,27,2017-06-10,1200,0.0,16,SSW,20
0,15,17,40,2017-06-10,1500,0.0,17,SSW,30
0,14,16,42,2017-06-10,1800,0.0,16,SSW,28
0,11,13,50,2017-06-10,2100,0.0,13,SSW,28
0,11,13,47,2017-06-11,0,0.0,13,SW,30
0,11,12,47,2017-06-11,300,0.8,12,SW,28
0,11,13,42,2017-06-11,600,0.0,13,SSW,26
0,12,14,56,2017-06-11,900,0.6,14,SSW,39
0,12,15,50,2017-06-11,1200,0.0,15,SW,39
0,12,15,57,2017-06-11,1500,1.4,15,SW,41
0,11,13,47,2017-06-11,1800,0.0,13,SW,31
0,11,11,53,2017-06-11,2100,1.3,11,WSW,31
0,10,11,46,2017-06-12,0,0.0,11,WSW,27
0,10,11,47,2017-06-12,300,0.0,11,WSW,28
0,10,11,35,2017-06-12,600,0.0,11,WSW,24
0,10,12,46,2017-06-12,900,0.0,12,WSW,28
0,11,14,38,2017-06-12,1200,0.0,14,W,29
0,11,14,34,2017-06-12,1500,0.2,14,W,26
0,11,13,25,2017-06-12,1800,0.0,13,WSW,17
0,10,11,23,2017-06-12,2100,0.1,11,WSW,12
0,9,10,22,2017-06-13,0,0.0,10,WSW,12
0,9,9,18,2017-06-13,300,0.0,9,SW,9
0,12,13,19,2017-06-13,600,0.0,13,SW,14
0,13,14,22,2017-06-13,900,0.2,14,WSW,18
0,14,16,23,2017-06-13,1200,0.0,16,SW,19
0,14,17,27,2017-06-13,1500,0.1,17,SW,22
0,13,15,23,2017-06-13,1800,0.0,15,SW,16
0,11,11,19,2017-06-13,2100,0.0,11,SSW,9
0,10,10,19,2017-06-14,0,0.0,10,SSW,9
0,10,11,19,2017-06-14,300,0.0,11,S,10
0,12,13,18,2017-06-14,600,0.0,13,SSW,12
0,14,16,15,2017-06-14,900,0.0,16,SSW,12
0,15,19,16,2017-06-14,1200,0.0,19,SSW,13
0,16,20,17,2017-06-14,1500,0.1,20,SSW,14
0,17,20,14,2017-06-14,1800,0.0,20,SSW,9
0,14,15,16,2017-06-14,2100,0.5,15,SW,8
0,11,12,23,2017-06-15,0,0.0,12,SSW,11
0,9,10,28,2017-06-15,300,0.0,10,S,13
0,11,12,23,2017-06-15,600,0.0,12,S,15
0,12,14,32,2017-06-15,900,0.7,14,SW,24
0,12,15,34,2017-06-15,1200,0.0,15,WSW,29
0,12,15,43,2017-06-15,1500,1.0,15,WSW,33
0,12,13,32,2017-06-15,1800,0.0,13,WSW,21
0,10,11,35,2017-06-15,2100,1.5,11,WSW,19
0,10,11,33,2017-06-16,0,0.0,11,WSW,20
0,10,11,38,2017-06-16,300,0.1,11,W,24
0,11,12,29,2017-06-16,600,0.0,12,W,18
0,11,13,27,2017-06-16,900,0.1,13,WSW,19
0,12,14,29,2017-06-16,1200,0.0,14,SW,21
0,13,14,32,2017-06-16,1500,0.1,14,SW,22
0,15,16,25,2017-06-16,1800,0.0,16,SW,17
0,14,15,29,2017-06-16,2100,0.1,15,SW,18
0,14,15,33,2017-06-17,0,0.0,15,WSW,20
0,14,15,24,2017-06-17,300,0.0,15,SW,14
0,14,15,16,2017-06-17,600,0.0,15,SW,13
0,15,17,22,2017-06-17,900,0.0,17,SW,17
0,17,20,21,2017-06-17,1200,0.0,20,WSW,18
0,17,20,24,2017-06-17,1500,0.0,20,SW,20
0,16,19,20,2017-06-17,1800,0.0,19,SW,14
0,13,14,20,2017-06-17,2100,0.0,14,SW,9
0,10,12,17,2017-06-18,0,0.0,12,SW,8
0,10,11,16,2017-06-18,300,0.0,11,SSW,8
0,14,15,14,2017-06-18,600,0.0,15,SSW,9
0,17,19,14,2017-06-18,900,0.0,19,SW,12
0,17,24,16,2017-06-18,1200,0.0,21,WSW,13
0,17,24,19,2017-06-18,1500,0.0,21,WSW,16
0,17,20,12,2017-06-18,1800,0.0,20,WSW,8
0,11,12,7,2017-06-18,2100,0.0,11,W,3
0,9,10,4,2017-06-19,0,0.0,9,WSW,2
0,9,10,9,2017-06-19,300,0.0,10,SW,4
0,14,17,7,2017-06-19,600,0.0,16,SW,5
0,16,20,10,2017-06-19,900,0.0,20,WSW,9
0,18,24,17,2017-06-19,1200,0.0,22,WSW,15
0,18,24,23,2017-06-19,1500,1.2,21,W,17
0,17,20,18,2017-06-19,1800,0.0,20,WNW,12
0,13,15,20,2017-06-19,2100,0.0,15,NW,9
0,11,12,15,2017-06-20,0,0.0,11,NNE,7
0,11,11,16,2017-06-20,300,0.0,11,NE,8
0,13,14,12,2017-06-20,600,0.0,14,NE,9
0,14,18,15,2017-06-20,900,0.0,18,E,13
0,16,20,15,2017-06-20,1200,0.0,20,ESE,13
0,16,20,13,2017-06-20,1500,0.0,20,ESE,11
0,16,19,20,2017-06-20,1800,0.0,19,E,14
0,13,15,29,2017-06-20,2100,0.0,15,E,15
0,11,12,23,2017-06-21,0,0.0,12,E,11
0,11,12,21,2017-06-21,300,0.0,11,E,10
0,13,15,13,2017-06-21,600,0.0,15,ESE,9
0,17,19,16,2017-06-21,900,1.2,19,S,12
0,18,21,14,2017-06-21,1200,0.0,21,S,11
0,19,25,15,2017-06-21,1500,0.0,23,SSW,12
0,20,25,17,2017-06-21,1800,0.0,22,SSE,10
0,18,19,24,2017-06-21,2100,3.6,19,SW,12
0,15,16,22,2017-06-22,0,0.0,16,SW,11
0,15,16,12,2017-06-22,300,0.0,16,WSW,7
0,14,15,16,2017-06-22,600,0.0,15,WNW,11
0,14,16,17,2017-06-22,900,0.0,16,WNW,15
0,13,15,17,2017-06-22,1200,0.0,15,W,14
0,13,16,20,2017-06-22,1500,0.0,16,WSW,18
0,12,15,26,2017-06-22,1800,0.0,15,WSW,17
0,10,12,27,2017-06-22,2100,0.0,12,SW,15
0,10,12,26,2017-06-23,0,0.0,12,SW,16
0,11,13,37,2017-06-23,300,0.2,13,SW,23
0,12,13,41,2017-06-23,600,0.0,13,SW,26
0,12,13,44,2017-06-23,900,1.6,13,SW,29
0,14,15,42,2017-06-23,1200,0.0,15,SW,28
0,14,14,36,2017-06-23,1500,0.5,14,WSW,22
0,14,15,26,2017-06-23,1800,0.0,15,WSW,18
0,13,14,22,2017-06-23,2100,0.0,14,W,13
0,9,11,18,2017-06-24,0,0.0,11,W,10
0,9,11,26,2017-06-24,300,0.0,11,WSW,17
0,9,11,27,2017-06-24,600,0.0,11,WSW,19
0,11,12,34,2017-06-24,900,0.0,12,WSW,24
0,11,13,39,2017-06-24,1200,0.0,13,WSW,28
0,10,14,37,2017-06-24,1500,0.1,14,WSW,28
0,10,13,32,2017-06-24,1800,0.0,13,WSW,21
0,8,12,34,2017-06-24,2100,0.0,12,W,21
0,7,11,31,2017-06-25,0,0.0,11,W,21
0,7,9,29,2017-06-25,300,0.0,9,W,17
0,8,11,24,2017-06-25,600,0.0,11,WSW,15
0,9,13,29,2017-06-25,900,0.0,13,W,21
0,9,14,27,2017-06-25,1200,0.0,14,W,22
0,9,14,34,2017-06-25,1500,0.0,14,W,26
0,9,13,29,2017-06-25,1800,0.0,13,W,20
0,7,9,26,2017-06-25,2100,0.0,9,W,13
0,6,6,19,2017-06-26,0,0.0,6,WSW,9
0,5,5,14,2017-06-26,300,0.0,5,WSW,7
0,8,10,7,2017-06-26,600,0.0,10,WSW,5
0,9,13,8,2017-06-26,900,0.0,12,W,7
0,10,15,10,2017-06-26,1200,0.0,15,W,9
0,11,15,12,2017-06-26,1500,0.2,15,W,9
0,12,15,3,2017-06-26,1800,0.0,15,W,3
0,10,10,8,2017-06-26,2100,0.3,10,ESE,4
0,10,10,18,2017-06-27,0,0.0,10,E,10
0,10,11,28,2017-06-27,300,5.3,11,ESE,17
0,10,10,30,2017-06-27,600,0.0,10,ESE,18
0,10,11,32,2017-06-27,900,3.7,11,SE,22
0,11,13,27,2017-06-27,1200,0.0,12,SE,17
0,12,13,24,2017-06-27,1500,0.4,13,ESE,15
0,11,12,24,2017-06-27,1800,0.0,12,ESE,14
0,11,12,26,2017-06-27,2100,0.0,12,E,16
0,10,11,25,2017-06-28,0,0.0,11,E,16
0,9,11,29,2017-06-28,300,0.0,11,E,17
0,10,12,32,2017-06-28,600,0.0,12,ENE,20
0,10,13,33,2017-06-28,900,0.0,13,ENE,25
0,10,13,30,2017-06-28,1200,0.0,13,ENE,23
0,9,13,31,2017-06-28,1500,0.0,13,NE,25
0,8,11,31,2017-06-28,1800,0.0,11,NE,21
0,8,9,34,2017-06-28,2100,0.4,9,NNE,19
0,9,10,40,2017-06-29,0,0.0,10,NNE,24
0,10,11,37,2017-06-29,300,3.1,11,NNE,23
0,9,10,31,2017-06-29,600,0.0,10,N,21
0,10,11,43,2017-06-29,900,2.7,11,N,27
0,11,12,33,2017-06-29,1200,0.0,12,NNE,23
0,11,12,37,2017-06-29,1500,0.1,12,N,25
0,11,12,25,2017-06-29,1800,0.0,12,N,16
0,11,12,23,2017-06-29,2100,0.0,12,N,14
0,11,12,24,2017-06-30,0,0.0,12,N,14
0,12,12,22,2017-06-30,300,0.0,12,N,13
0,12,13,24,2017-06-30,600,0.0,13,NNE,15
0,12,14,22,2017-06-30,900,0.1,13,NNE,14
