,DewpointC,HeatIndexC,WindGustkmph,date,h_hour,precipMM,tempC,wind_direction,windspeedkmph
0,8,10,33,2017-05-01,0,0.0,10,S,23
0,7,10,38,2017-05-01,300,0.4,10,SSE,26
0,7,9,39,2017-05-01,600,0.0,9,SSE,28
0,7,10,37,2017-05-01,900,0.4,10,SE,27
0,7,11,41,2017-05-01,1200,0.0,11,S,29
0,7,12,54,2017-05-01,1500,0.2,12,SSW,37
0,7,11,38,2017-05-01,1800,0.0,11,S,25
0,7,11,32,2017-05-01,2100,0.0,11,ESE,19
0,8,10,30,2017-05-02,0,0.0,10,ESE,19
0,7,10,27,2017-05-02,300,0.0,10,ESE,17
0,7,10,16,2017-05-02,600,0.0,10,ENE,10
0,8,12,14,2017-05-02,900,0.0,12,NE,10
0,7,13,23,2017-05-02,1200,0.0,13,NE,15
0,9,12,19,2017-05-02,1500,0.6,12,NNE,12
0,9,11,21,2017-05-02,1800,0.0,11,NNE,14
0,8,10,38,2017-05-02,2100,0.8,10,NNE,25
0,7,9,39,2017-05-03,0,0.0,9,N,26
0,7,9,40,2017-05-03,300,0.0,9,N,27
0,8,10,38,2017-05-03,600,0.0,10,NNE,27
0,7,10,42,2017-05-03,900,0.7,10,NNE,30
0,7,10,33,2017-05-03,1200,0.0,10,NE,24
0,8,11,35,2017-05-03,1500,0.2,11,NE,26
0,8,10,36,2017-05-03,1800,0.0,10,NE,25
0,9,10,40,2017-05-03,2100,0.1,10,NE,27
0,9,10,39,2017-05-04,0,0.0,10,NNE,26
0,9,11,37,2017-05-04,300,0.1,11,NNE,25
0,9,11,32,2017-05-04,600,0.0,11,NNE,22
0,9,11,41,2017-05-04,900,0.4,11,NE,29
0,8,11,36,2017-05-04,1200,0.0,11,NE,26
0,8,10,40,2017-05-04,1500,0.0,10,NNE,29
0,8,11,44,2017-05-04,1800,0.0,10,NNE,31
0,9,11,45,2017-05-04,2100,0.1,11,NE,31
0,9,11,44,2017-05-05,0,0.0,11,NE,30
0,8,11,48,2017-05-05,300,0.0,11,ENE,33
0,6,11,46,2017-05-05,600,0.0,11,NE,32
0,6,11,44,2017-05-05,900,0.0,11,ENE,32
0,7,11,46,2017-05-05,1200,0.0,11,NE,35
0,7,10,45,2017-05-05,1500,0.0,10,ENE,34
0,7,10,43,2017-05-05,1800,0.0,10,ENE,30
0,7,10,43,2017-05-05,2100,0.0,10,ENE,30
0,8,10,47,2017-05-06,0,0.0,10,ENE,32
0,8,10,48,2017-05-06,300,0.0,10,ENE,35
0,8,10,48,2017-05-06,600,0.0,10,NE,33
0,9,11,46,2017-05-06,900,0.0,11,NE,34
0,9,11,41,2017-05-06,1200,0.0,11,NE,31
0,9,12,39,2017-05-06,1500,0.0,12,NE,28
0,8,11,33,2017-05-06,1800,0.0,11,N,22
0,8,11,36,2017-05-06,2100,0.0,11,N,24
0,8,9,38,2017-05-07,0,0.0,9,N,27
0,7,9,28,2017-05-07,300,0.0,9,N,20
0,7,9,28,2017-05-07,600,0.0,9,NNW,21
0,7,10,24,2017-05-07,900,0.1,10,NNW,17
0,7,11,20,2017-05-07,1200,0.0,11,NNW,14
0,8,12,20,2017-05-07,1500,0.0,12,NNW,13
0,9,12,19,2017-05-07,1800,0.0,12,N,12
0,8,11,22,2017-05-07,2100,0.0,11,N,15
0,6,9,32,2017-05-08,0,0.0,9,NNW,22
0,5,8,33,2017-05-08,300,0.0,8,NNW,23
0,5,9,40,2017-05-08,600,0.0,9,NNW,30
0,6,9,41,2017-05-08,900,0.0,9,NNW,30
0,7,10,39,2017-05-08,1200,0.0,10,N,30
0,8,11,36,2017-05-08,1500,0.0,11,N,25
0,7,11,38,2017-05-08,1800,0.0,11,NNE,26
0,6,10,39,2017-05-08,2100,0.0,10,NNE,26
0,6,9,34,2017-05-09,0,0.0,9,NNE,23
0,6,8,30,2017-05-09,300,0.0,8,NNE,21
0,5,9,25,2017-05-09,600,0.0,9,N,18
0,5,9,21,2017-05-09,900,0.1,9,NNE,15
0,5,10,18,2017-05-09,1200,0.0,10,NE,13
0,5,11,21,2017-05-09,1500,0.0,11,NE,15
0,5,10,24,2017-05-09,1800,0.0,10,NE,17
0,5,9,26,2017-05-09,2100,0.0,9,ENE,18
0,5,8,25,2017-05-10,0,0.0,8,ENE,16
0,4,8,20,2017-05-10,300,0.0,8,E,14
0,4,9,12,2017-05-10,600,0.0,8,ENE,10
0,4,10,20,2017-05-10,900,0.0,10,E,15
0,5,11,23,2017-05-10,1200,0.0,11,ENE,16
0,6,11,24,2017-05-10,1500,0.0,11,ENE,18
0,7,10,30,2017-05-10,1800,0.0,10,ENE,21
0,7,10,33,2017-05-10,2100,0.0,10,ENE,21
0,8,11,36,2017-05-11,0,0.0,11,ENE,21
0,9,11,31,2017-05-11,300,0.0,11,E,18
0,8,11,26,2017-05-11,600,0.0,11,E,17
0,9,13,27,2017-05-11,900,0.0,12,E,18
0,10,14,25,2017-05-11,1200,0.0,14,ENE,15
0,10,14,29,2017-05-11,1500,0.1,14,ENE,16
0,10,14,34,2017-05-11,1800,0.0,13,ENE,18
0,11,13,12,2017-05-11,2100,0.8,13,SE,6
0,11,12,17,2017-05-12,0,0.0,12,S,10
0,12,12,30,2017-05-12,300,1.1,12,S,18
0,11,12,33,2017-05-12,600,0.0,12,SSW,21
0,11,12,36,2017-05-12,900,0.0,12,S,23
0,11,14,47,2017-05-12,1200,0.0,14,SSW,27
0,11,15,47,2017-05-12,1500,0.1,15,SSW,28
0,11,14,37,2017-05-12,1800,0.0,14,SSW,20
0,11,13,38,2017-05-12,2100,0.0,12,SSW,21
0,10,12,32,2017-05-13,0,0.0,12,SSW,19
0,10,12,30,2017-05-13,300,0.0,11,SSW,18
0,11,12,32,2017-05-13,600,0.0,12,SSW,21
0,11,13,37,2017-05-13,900,0.1,13,SSW,24
0,10,14,47,2017-05-13,1200,0.0,14,SSW,27
0,9,14,49,2017-05-13,1500,0.0,14,SW,30
0,9,13,34,2017-05-13,1800,0.0,13,SSW,19
0,9,12,35,2017-05-13,2100,0.0,12,S,18
0,10,12,34,2017-05-14,0,0.0,12,SSE,19
0,10,12,39,2017-05-14,300,0.0,12,S,24
0,10,12,41,2017-05-14,600,0.0,12,SSW,27
0,10,13,36,2017-05-14,900,0.0,13,SW,23
0,8,14,38,2017-05-14,1200,0.0,14,SW,23
0,8,15,43,2017-05-14,1500,0.0,14,SW,26
0,9,14,39,2017-05-14,1800,0.0,14,SW,22
0,8,12,36,2017-05-14,2100,0.0,12,SW,20
0,7,11,29,2017-05-15,0,0.0,11,SW,16
0,8,11,29,2017-05-15,300,0.0,11,SSW,17
0,9,12,39,2017-05-15,600,0.0,12,S,24
0,10,12,42,2017-05-15,900,0.4,12,S,26
0,11,13,40,2017-05-15,1200,0.0,13,S,25
0,11,14,45,2017-05-15,1500,0.1,14,S,25
0,12,15,41,2017-05-15,1800,0.0,15,S,20
0,12,15,46,2017-05-15,2100,0.0,15,SSW,22
0,12,14,42,2017-05-16,0,0.0,14,SSW,20
0,12,14,39,2017-05-16,300,0.0,14,SSW,19
0,12,14,34,2017-05-16,600,0.0,14,SSW,18
0,12,16,41,2017-05-16,900,0.0,16,SSW,21
0,12,17,49,2017-05-16,1200,0.0,17,SSW,24
0,12,17,48,2017-05-16,1500,0.0,17,SW,23
0,13,16,28,2017-05-16,1800,0.0,16,SW,13
0,12,15,22,2017-05-16,2100,0.1,15,SSW,10
0,12,14,20,2017-05-17,0,0.0,14,S,9
0,13,14,9,2017-05-17,300,1.8,13,SSW,4
0,12,14,26,2017-05-17,600,0.0,14,NE,14
0,13,15,30,2017-05-17,900,0.9,15,E,16
0,13,16,23,2017-05-17,1200,0.0,16,E,11
0,14,17,3,2017-05-17,1500,0.4,16,SSE,1
0,13,14,41,2017-05-17,1800,0.0,14,NW,23
0,12,13,24,2017-05-17,2100,6.6,13,NW,14
0,12,12,18,2017-05-18,0,0.0,12,WNW,11
0,12,12,18,2017-05-18,300,0.0,12,WNW,12
0,10,11,16,2017-05-18,600,0.0,11,NW,11
0,11,13,6,2017-05-18,900,0.0,13,NW,4
0,10,13,10,2017-05-18,1200,0.0,13,NW,6
0,10,13,19,2017-05-18,1500,0.2,13,NNW,13
0,11,12,26,2017-05-18,1800,0.0,12,NNW,17
0,10,11,37,2017-05-18,2100,11.3,11,NW,26
0,9,11,45,2017-05-19,0,0.0,10,NW,32
0,9,10,37,2017-05-19,300,0.3,10,WNW,26
0,9,11,32,2017-05-19,600,0.0,11,W,23
0,9,12,25,2017-05-19,900,0.2,12,W,18
0,9,12,25,2017-05-19,1200,0.0,12,WSW,18
0,9,12,24,2017-05-19,1500,0.9,12,W,16
0,9,12,25,2017-05-19,1800,0.0,12,SW,16
0,8,11,31,2017-05-19,2100,0.3,11,SW,19
0,8,10,29,2017-05-20,0,0.0,10,SW,19
0,8,10,29,2017-05-20,300,0.3,10,SW,19
0,8,11,26,2017-05-20,600,0.0,10,SW,18
0,8,12,28,2017-05-20,900,0.3,12,SW,20
0,8,13,43,2017-05-20,1200,0.0,13,SSW,29
0,9,13,45,2017-05-20,1500,0.7,13,SSW,30
0,9,13,37,2017-05-20,1800,0.0,13,SSW,23
0,9,12,39,2017-05-20,2100,0.0,12,SSW,24
0,9,11,33,2017-05-21,0,0.0,11,SW,21
0,9,11,29,2017-05-21,300,0.0,11,SW,18
0,9,12,14,2017-05-21,600,0.0,12,SSW,10
0,9,13,16,2017-05-21,900,0.0,13,S,10
0,9,15,19,2017-05-21,1200,0.0,14,SSE,12
0,9,15,21,2017-05-21,1500,0.0,15,SE,12
0,10,14,30,2017-05-21,1800,0.0,14,E,17
0,10,13,37,2017-05-21,2100,0.0,13,E,19
0,11,14,34,2017-05-22,0,0.0,14,ESE,17
0,11,13,34,2017-05-22,300,0.0,13,ESE,18
0,11,14,27,2017-05-22,600,0.0,13,ESE,15
0,11,15,23,2017-05-22,900,0.0,15,SE,13
0,11,16,20,2017-05-22,1200,0.0,16,SE,10
0,11,17,22,2017-05-22,1500,0.0,17,SE,10
0,12,17,17,2017-05-22,1800,0.0,16,SE,8
0,12,15,30,2017-05-22,2100,0.0,15,SSW,14
0,11,13,28,2017-05-23,0,0.0,13,WSW,15
0,11,12,34,2017-05-23,300,0.0,12,WNW,20
0,10,13,27,2017-05-23,600,0.0,12,WNW,19
0,11,14,18,2017-05-23,900,0.0,14,WNW,11
0,12,16,19,2017-05-23,1200,0.0,16,SW,10
0,13,16,26,2017-05-23,1500,0.0,16,WSW,13
0,13,16,23,2017-05-23,1800,0.0,16,WSW,11
0,14,15,29,2017-05-23,2100,0.0,15,W,14
0,13,14,28,2017-05-24,0,0.0,14,W,14
0,13,14,25,2017-05-24,300,0.0,14,WNW,13
0,12,14,15,2017-05-24,600,0.0,14,WNW,9
0,13,16,8,2017-05-24,900,0.0,15,NNW,5
0,13,17,8,2017-05-24,1200,0.0,16,SW,4
0,13,17,8,2017-05-24,1500,0.0,16,SW,4
0,14,17,8,2017-05-24,1800,0.0,16,S,4
0,13,16,15,2017-05-24,2100,0.0,16,SSE,7
0,13,14,11,2017-05-25,0,0.0,14,SE,5
0,13,15,17,2017-05-25,300,0.0,14,E,9
0,13,15,12,2017-05-25,600,0.0,14,E,7
0,12,16,23,2017-05-25,900,0.0,16,E,13
0,11,16,27,2017-05-25,1200,0.0,16,ENE,15
0,10,16,33,2017-05-25,1500,0.0,16,ENE,18
0,10,15,35,2017-05-25,1800,0.0,15,ENE,18
0,10,14,41,2017-05-25,2100,0.0,14,ENE,20
0,11,14,38,2017-05-26,0,0.0,14,ENE,18
0,12,15,40,2017-05-26,300,0.0,14,E,19
0,13,15,40,2017-05-26,600,0.0,15,ESE,20
0,13,16,42,2017-05-26,900,0.0,16,ESE,22
0,13,18,42,2017-05-26,1200,0.0,17,E,20
0,13,18,46,2017-05-26,1500,0.0,18,ENE,22
0,13,17,47,2017-05-26,1800,0.0,17,NE,22
0,13,17,39,2017-05-26,2100,0.0,17,E,18
0,14,17,43,2017-05-27,0,0.0,17,ESE,21
0,14,16,45,2017-05-27,300,0.0,16,SE,21
0,15,16,37,2017-05-27,600,0.0,16,SSE,18
0,15,18,41,2017-05-27,900,0.0,18,S,20
0,13,18,53,2017-05-27,1200,0.0,18,SSW,27
0,13,17,54,2017-05-27,1500,0.0,17,SW,29
0,12,16,41,2017-05-27,1800,0.0,16,SW,21
0,12,14,39,2017-05-27,2100,0.0,14,SW,20
0,11,13,26,2017-05-28,0,0.0,13,WSW,14
0,11,13,24,2017-05-28,300,0.0,13,W,13
0,12,14,7,2017-05-28,600,0.0,13,W,5
0,13,16,2,2017-05-28,900,0.0,15,NNE,1
0,13,17,14,2017-05-28,1200,0.0,16,ENE,7
0,12,17,19,2017-05-28,1500,0.0,17,ENE,9
0,11,16,27,2017-05-28,1800,0.0,16,ENE,13
0,10,15,33,2017-05-28,2100,0.3,15,ENE,15
0,12,15,36,2017-05-29,0,0.0,15,ENE,19
0,13,15,38,2017-05-29,300,0.4,15,ENE,20
0,13,15,27,2017-05-29,600,0.0,15,ENE,16
0,14,17,8,2017-05-29,900,0.0,16,E,5
0,14,17,6,2017-05-29,1200,0.0,17,NE,4
0,14,17,19,2017-05-29,1500,0.4,17,SSE,10
0,14,17,32,2017-05-29,1800,0.0,17,SSW,16
0,14,15,34,2017-05-29,2100,0.0,15,SW,19
0,14,14,31,2017-05-30,0,0.0,14,WSW,17
0,13,14,34,2017-05-30,300,0.0,14,SW,20
0,13,14,30,2017-05-30,600,0.0,14,SW,19
0,12,15,35,2017-05-30,900,0.0,15,WSW,22
0,12,16,37,2017-05-30,1200,0.0,16,SW,22
0,13,16,39,2017-05-30,1500,0.0,16,WSW,23
0,13,16,36,2017-05-30,1800,0.0,16,WSW,19
0,13,15,36,2017-05-30,2100,0.0,15,WSW,19
0,13,14,28,2017-05-31,0,0.0,14,WSW,16
0,12,14,27,2017-05-31,300,0.0,14,WNW,15
0,13,14,13,2017-05-31,600,0.0,14,WNW,9
0,14,16,1,2017-05-31,900,0.0,15,ENE,1
0,13,16,16,2017-05-31,1200,0.0,16,S,10
0,14,17,11,2017-05-31,1500,0.1,16,SW,6
0,14,17,10,2017-05-31,1800,0.0,16,SSE,5
0,13,15,16,2017-05-31,2100,0.0,15,SE,8
0,12,14,20,2017-06-01,0,0.0,14,SE,10
0,12,14,17,2017-06-01,300,0.0,14,SSE,9
0,13,15,7,2017-06-01,600,0.0,14,SSE,5
0,13,17,10,2017-06-01,900,0.0,16,SSE,6
0,13,18,15,2017-06-01,1200,0.0,17,SE,8
0,12,18,20,2017-06-01,1500,0.0,18,SE,10
0,13,17,26,2017-06-01,1800,0.0,17,ESE,13
0,12,16,24,2017-06-01,2100,0.0,15,SE,12
0,11,15,25,2017-06-02,0,0.0,15,SSE,12
0,13,17,9,2017-06-02,300,0.0,15,S,5
0,13,17,11,2017-06-02,600,0.0,16,SSE,6
0,12,17,17,2017-06-02,900,0.0,17,SE,9
0,13,18,21,2017-06-02,1200,0.0,18,ESE,10
0,13,18,22,2017-06-02,1500,0.0,18,SE,10
0,14,17,14,2017-06-02,1800,0.0,17,SE,6
0,14,16,13,2017-06-02,2100,1.1,16,SSE,6
0,14,16,16,2017-06-03,0,0.0,16,SW,8
0,14,15,24,2017-06-03,300,0.5,15,W,14
0,13,14,27,2017-06-03,600,0.0,14,W,19
0,13,16,29,2017-06-03,900,0.0,16,W,20
0,12,17,24,2017-06-03,1200,0.0,17,WSW,15
0,11,17,28,2017-06-03,1500,0.0,17,WSW,17
0,12,17,26,2017-06-03,1800,0.0,17,WSW,14
0,12,15,35,2017-06-03,2100,0.0,15,W,21
0,11,13,35,2017-06-04,0,0.0,13,W,22
0,9,12,33,2017-06-04,300,0.0,12,W,22
0,9,12,29,2017-06-04,600,0.0,12,W,22
0,8,14,24,2017-06-04,900,0.0,14,WSW,18
0,10,16,29,2017-06-04,1200,0.0,16,SW,20
0,10,16,38,2017-06-04,1500,0.1,16,SW,25
0,11,16,39,2017-06-04,1800,0.0,15,SW,25
0,11,14,39,2017-06-04,2100,0.0,14,SW,25
0,11,14,37,2017-06-05,0,0.0,13,SW,24
0,10,13,35,2017-06-05,300,0.0,13,SW,23
0,10,14,33,2017-06-05,600,0.0,14,SW,24
0,10,15,41,2017-06-05,900,0.0,15,SSW,30
0,10,16,49,2017-06-05,1200,0.0,16,SSW,34
0,10,16,49,2017-06-05,1500,0.0,16,SSW,32
0,12,15,35,2017-06-05,1800,0.0,15,S,22
0,13,15,52,2017-06-05,2100,3.3,14,S,33
0,13,14,65,2017-06-06,0,0.0,14,S,43
0,12,14,64,2017-06-06,300,1.3,14,SSW,44
0,10,13,58,2017-06-06,600,0.0,13,SW,45
0,9,11,90,2017-06-06,900,2.7,11,W,63
0,9,13,76,2017-06-06,1200,0.0,13,WSW,54
0,9,15,65,2017-06-06,1500,0.0,15,WSW,46
0,10,14,64,2017-06-06,1800,0.0,14,WSW,43
0,8,13,72,2017-06-06,2100,0.3,13,WSW,49
0,8,13,71,2017-06-07,0,0.0,13,WSW,49
0,8,12,69,2017-06-07,300,0.0,12,W,49
0,8,13,62,2017-06-07,600,0.0,13,WSW,45
0,9,14,55,2017-06-07,900,0.0,14,W,40
0,10,16,50,2017-06-07,1200,0.0,16,WSW,33
0,10,16,53,2017-06-07,1500,0.0,16,WSW,33
0,11,16,48,2017-06-07,1800,0.0,16,SW,30
0,10,14,50,2017-06-07,2100,0.0,14,SW,33
0,11,14,52,2017-06-08,0,0.0,14,SW,35
0,12,14,52,2017-06-08,300,0.0,14,SW,35
0,12,14,41,2017-06-08,600,0.0,14,SSW,28
0,12,15,47,2017-06-08,900,0.0,15,SSW,32
0,11,16,51,2017-06-08,1200,0.0,16,SSW,35
0,12,17,53,2017-06-08,1500,0.0,17,SW,33
0,13,17,40,2017-06-08,1800,0.0,17,SSW,22
0,13,15,34,2017-06-08,2100,0.9,15,SSW,19
0,14,15,21,2017-06-09,0,0.0,14,SW,13
0,13,14,29,2017-06-09,300,1.1,14,WSW,19
0,11,14,33,2017-06-09,600,0.0,14,WSW,22
0,11,15,37,2017-06-09,900,0.0,15,WSW,26
0,12,16,46,2017-06-09,1200,0.0,16,SW,31
0,12,17,43,2017-06-09,1500,1.4,16,WSW,29
0,12,16,39,2017-06-09,1800,0.0,16,SW,23
0,12,15,37,2017-06-09,2100,0.1,14,SW,22
0,11,14,33,2017-06-10,0,0.0,14,SW,21
0,11,14,30,2017-06-10,300,0.0,14,SW,19
0,12,15,27,2017-06-10,600,0.0,15,SSW,18
0,13,16,35,2017-06-10,900,0.0,16,S,25
0,12,18,41,2017-06-10,1200,0.0,18,SSW,24
0,12,18,49,2017-06-10,1500,0.0,18,SSW,28
0,13,18,36,2017-06-10,1800,0.0,18,SW,20
0,13,16,38,2017-06-10,2100,0.0,16,SSW,18
0,13,16,40,2017-06-11,0,0.0,16,SSW,20
0,14,16,33,2017-06-11,300,0.0,16,SSW,17
0,14,16,29,2017-06-11,600,0.0,16,SSW,18
0,15,17,41,2017-06-11,900,0.0,17,SW,24
0,14,18,48,2017-06-11,1200,0.0,18,SSW,28
0,12,18,60,2017-06-11,1500,0.0,18,SW,36
0,11,17,47,2017-06-11,1800,0.0,17,SW,27
0,12,15,49,2017-06-11,2100,0.0,15,WSW,30
0,11,14,47,2017-06-12,0,0.0,14,WSW,31
0,10,13,48,2017-06-12,300,0.0,13,WSW,33
0,10,14,44,2017-06-12,600,0.0,14,WSW,33
0,11,16,35,2017-06-12,900,0.0,16,WSW,28
0,11,16,40,2017-06-12,1200,0.0,16,WSW,27
0,12,16,40,2017-06-12,1500,0.0,16,WSW,27
0,13,17,34,2017-06-12,1800,0.0,17,WSW,21
0,13,15,27,2017-06-12,2100,0.0,15,W,15
0,12,14,24,2017-06-13,0,0.0,14,W,14
0,11,13,22,2017-06-13,300,0.0,13,WNW,14
0,11,14,12,2017-06-13,600,0.0,14,WNW,8
0,13,16,6,2017-06-13,900,0.0,16,SW,5
0,13,17,8,2017-06-13,1200,0.0,17,S,5
0,13,18,12,2017-06-13,1500,0.0,17,SSE,7
0,13,17,19,2017-06-13,1800,0.0,17,SE,11
0,12,16,22,2017-06-13,2100,0.0,16,SE,11
0,11,16,23,2017-06-14,0,0.0,16,ESE,12
0,11,15,23,2017-06-14,300,0.0,15,ESE,13
0,13,16,19,2017-06-14,600,0.0,16,ESE,12
0,13,17,25,2017-06-14,900,0.0,17,ESE,15
0,13,19,25,2017-06-14,1200,0.0,18,E,14
0,13,19,28,2017-06-14,1500,0.0,19,E,16
0,13,18,32,2017-06-14,1800,0.0,18,ENE,18
0,13,17,32,2017-06-14,2100,0.0,17,E,15
0,14,18,31,2017-06-15,0,0.0,18,SE,15
0,15,17,26,2017-06-15,300,0.0,17,SW,13
0,14,16,24,2017-06-15,600,0.0,16,W,15
0,14,18,31,2017-06-15,900,0.0,18,WSW,20
0,13,19,40,2017-06-15,1200,0.0,19,SW,22
0,14,19,54,2017-06-15,1500,0.0,19,WSW,31
0,14,18,48,2017-06-15,1800,0.0,18,WSW,28
0,13,16,45,2017-06-15,2100,0.0,16,W,28
0,11,14,41,2017-06-16,0,0.0,14,W,28
0,10,13,39,2017-06-16,300,0.0,13,WNW,27
0,11,14,28,2017-06-16,600,0.0,14,WNW,22
0,11,16,26,2017-06-16,900,0.0,16,WNW,19
0,12,17,25,2017-06-16,1200,0.0,17,W,15
0,13,18,25,2017-06-16,1500,0.0,18,WNW,16
0,15,18,20,2017-06-16,1800,0.0,18,WSW,10
0,15,17,28,2017-06-16,2100,0.0,17,WSW,14
0,15,16,29,2017-06-17,0,0.0,16,W,15
0,15,16,31,2017-06-17,300,0.0,16,WNW,17
0,15,16,17,2017-06-17,600,0.0,16,WNW,10
0,16,19,10,2017-06-17,900,0.0,18,WNW,6
0,16,19,11,2017-06-17,1200,0.0,19,SSW,5
0,16,20,19,2017-06-17,1500,0.0,20,SSW,9
0,16,20,22,2017-06-17,1800,0.0,20,SSW,10
0,16,19,26,2017-06-17,2100,0.0,19,SSW,13
0,15,18,25,2017-06-18,0,0.0,18,SW,12
0,15,18,17,2017-06-18,300,0.0,17,SW,8
0,15,18,18,2017-06-18,600,0.0,18,SSW,10
0,16,20,18,2017-06-18,900,0.0,20,S,9
0,16,24,20,2017-06-18,1200,0.0,21,ESE,9
0,15,24,32,2017-06-18,1500,0.0,21,ESE,15
0,15,21,25,2017-06-18,1800,0.0,21,ESE,12
0,14,19,27,2017-06-18,2100,0.0,19,E,13
0,15,19,28,2017-06-19,0,0.0,19,E,13
0,16,18,23,2017-06-19,300,0.0,18,E,11
0,17,20,15,2017-06-19,600,0.0,19,ENE,9
0,16,20,20,2017-06-19,900,0.0,20,ENE,10
0,16,24,23,2017-06-19,1200,0.0,21,ENE,12
0,16,24,25,2017-06-19,1500,0.0,22,ENE,12
0,16,21,25,2017-06-19,1800,0.0,21,ENE,12
0,15,19,23,2017-06-19,2100,0.0,19,E,11
0,15,19,19,2017-06-20,0,0.0,18,ENE,9
0,15,18,24,2017-06-20,300,0.0,18,ENE,12
0,15,18,17,2017-06-20,600,0.0,18,ENE,9
0,16,20,28,2017-06-20,900,0.0,20,NE,16
0,15,20,31,2017-06-20,1200,0.0,20,NE,18
0,15,19,37,2017-06-20,1500,0.0,19,ENE,22
0,15,19,35,2017-06-20,1800,0.0,19,NE,20
0,15,17,41,2017-06-20,2100,0.0,17,NE,22
0,16,17,35,2017-06-21,0,0.0,17,NE,21
0,16,18,35,2017-06-21,300,0.0,18,ENE,20
0,17,18,29,2017-06-21,600,0.0,18,E,18
0,17,20,28,2017-06-21,900,0.0,20,E,17
0,17,24,33,2017-06-21,1200,0.0,21,E,16
0,17,25,26,2017-06-21,1500,0.0,23,ESE,12
0,16,25,36,2017-06-21,1800,0.0,22,E,17
0,17,25,26,2017-06-21,2100,0.0,22,S,12
0,17,20,36,2017-06-22,0,0.0,20,SW,17
0,16,18,41,2017-06-22,300,0.0,18,WSW,19
0,16,19,36,2017-06-22,600,0.0,19,WSW,21
0,17,20,37,2017-06-22,900,2.6,20,WSW,22
0,16,24,51,2017-06-22,1200,0.0,21,WSW,30
0,15,20,51,2017-06-22,1500,0.1,20,W,32
0,16,20,35,2017-06-22,1800,0.0,20,WSW,21
0,16,19,32,2017-06-22,2100,0.0,18,W,19
0,15,17,33,2017-06-23,0,0.0,17,W,21
0,14,15,31,2017-06-23,300,0.0,15,W,21
0,12,15,29,2017-06-23,600,0.0,15,W,23
0,13,17,33,2017-06-23,900,0.0,17,WSW,25
0,14,20,39,2017-06-23,1200,0.0,20,WSW,27
0,15,20,46,2017-06-23,1500,0.0,20,WSW,30
0,15,19,41,2017-06-23,1800,0.0,19,WSW,27
0,14,18,49,2017-06-23,2100,0.0,18,WSW,31
0,14,16,51,2017-06-24,0,0.0,16,SW,34
0,14,16,49,2017-06-24,300,0.1,16,WSW,33
0,15,17,40,2017-06-24,600,0.0,17,WSW,27
0,15,16,44,2017-06-24,900,0.8,16,WSW,28
0,16,17,44,2017-06-24,1200,0.0,17,SW,29
0,16,17,49,2017-06-24,1500,0.4,17,SW,31
0,16,18,46,2017-06-24,1800,0.0,18,SW,30
0,16,17,43,2017-06-24,2100,0.0,17,WSW,29
0,15,17,39,2017-06-25,0,0.0,17,WSW,26
0,14,16,37,2017-06-25,300,0.0,16,W,27
0,14,15,33,2017-06-25,600,0.0,15,WSW,25
0,13,16,35,2017-06-25,900,0.0,16,WSW,25
0,14,18,34,2017-06-25,1200,0.0,18,SW,23
0,15,18,47,2017-06-25,1500,0.0,18,SW,31
0,15,18,47,2017-06-25,1800,0.0,18,WSW,30
0,15,17,38,2017-06-25,2100,0.0,17,W,22
0,14,16,24,2017-06-26,0,0.0,16,NW,17
0,11,15,24,2017-06-26,300,0.0,15,NNW,16
0,9,15,19,2017-06-26,600,0.0,14,N,14
0,8,16,14,2017-06-26,900,0.0,16,NNE,10
0,10,18,16,2017-06-26,1200,0.0,18,ENE,11
0,10,18,21,2017-06-26,1500,0.0,18,E,17
0,9,17,27,2017-06-26,1800,0.0,17,ENE,21
0,11,16,39,2017-06-26,2100,0.0,15,ENE,26
0,11,16,39,2017-06-27,0,0.0,16,ENE,27
0,11,16,37,2017-06-27,300,0.0,16,E,26
0,12,16,31,2017-06-27,600,0.0,16,E,22
0,13,17,32,2017-06-27,900,0.0,17,E,22
0,14,17,30,2017-06-27,1200,0.0,17,E,19
0,15,17,23,2017-06-27,1500,2.8,17,ENE,15
0,15,17,30,2017-06-27,1800,0.0,17,NE,20
0,16,17,18,2017-06-27,2100,2.2,17,NNE,12
0,15,16,35,2017-06-28,0,0.0,16,NNE,22
0,15,16,30,2017-06-28,300,4.4,16,N,21
0,15,16,28,2017-06-28,600,0.0,16,NNW,18
0,14,16,28,2017-06-28,900,0.2,16,NW,18
0,14,17,22,2017-06-28,1200,0.0,17,W,16
0,14,16,28,2017-06-28,1500,0.2,16,NW,19
0,12,16,25,2017-06-28,1800,0.0,16,NW,18
0,11,15,24,2017-06-28,2100,0.0,15,NW,18
0,11,13,20,2017-06-29,0,0.0,13,WNW,14
0,10,13,15,2017-06-29,300,0.1,13,WNW,11
0,11,13,9,2017-06-29,600,0.0,13,WNW,7
0,11,15,12,2017-06-29,900,0.0,14,WSW,9
0,12,17,22,2017-06-29,1200,0.0,17,SW,16
0,13,17,31,2017-06-29,1500,0.1,17,SW,22
0,13,17,22,2017-06-29,1800,0.0,17,SW,15
0,12,16,18,2017-06-29,2100,0.5,16,SSW,12
0,12,15,18,2017-06-30,0,0.0,15,SW,11
0,12,15,10,2017-06-30,300,0.0,14,SSW,6
0,13,16,4,2017-06-30,600,0.0,15,WNW,4
0,13,17,4,2017-06-30,900,0.4,17,SSE,4
