,DewpointC,HeatIndexC,WindGustkmph,date,h_hour,precipMM,tempC,wind_direction,windspeedkmph
0,9,9,15,2017-05-01,0,0.0,9,SSE,10
0,7,9,20,2017-05-01,300,0.3,8,SE,13
0,8,9,19,2017-05-01,600,0.0,8,ESE,13
0,7,10,26,2017-05-01,900,0.1,10,E,19
0,8,12,13,2017-05-01,1200,0.0,12,E,12
0,8,14,15,2017-05-01,1500,0.1,13,S,13
0,7,10,33,2017-05-01,1800,0.0,10,SSE,23
0,6,10,27,2017-05-01,2100,0.0,9,ESE,17
0,6,7,23,2017-05-02,0,0.0,6,E,12
0,6,7,23,2017-05-02,300,0.0,6,ENE,12
0,7,9,14,2017-05-02,600,0.0,8,NE,10
0,8,14,14,2017-05-02,900,0.0,14,E,12
0,8,16,13,2017-05-02,1200,0.0,16,NNE,12
0,9,14,19,2017-05-02,1500,0.7,14,NNE,15
0,10,12,16,2017-05-02,1800,0.0,12,N,11
0,8,9,26,2017-05-02,2100,1.4,9,NNE,15
0,5,6,25,2017-05-03,0,0.0,6,N,15
0,5,5,29,2017-05-03,300,0.0,5,N,18
0,6,7,26,2017-05-03,600,0.0,7,N,18
0,7,9,30,2017-05-03,900,0.2,9,NNE,23
0,7,10,29,2017-05-03,1200,0.0,10,NNE,21
0,8,10,31,2017-05-03,1500,0.4,10,NNE,21
0,8,10,22,2017-05-03,1800,0.0,10,NNE,15
0,8,9,27,2017-05-03,2100,0.1,9,NE,17
0,8,9,25,2017-05-04,0,0.0,9,NNE,16
0,8,9,29,2017-05-04,300,0.1,9,NNE,19
0,8,10,24,2017-05-04,600,0.0,9,NNE,17
0,9,11,31,2017-05-04,900,0.1,11,NE,22
0,9,13,24,2017-05-04,1200,0.0,13,NE,19
0,9,12,31,2017-05-04,1500,0.3,12,NE,24
0,7,10,31,2017-05-04,1800,0.0,10,NE,21
0,7,9,34,2017-05-04,2100,0.0,9,NE,22
0,7,9,36,2017-05-05,0,0.0,9,NE,23
0,6,8,38,2017-05-05,300,0.0,8,NE,23
0,6,9,28,2017-05-05,600,0.0,9,NE,19
0,6,12,35,2017-05-05,900,0.0,12,ENE,28
0,7,13,37,2017-05-05,1200,0.0,13,ENE,30
0,7,12,37,2017-05-05,1500,0.1,12,ENE,30
0,7,10,32,2017-05-05,1800,0.0,10,ENE,22
0,6,8,34,2017-05-05,2100,0.0,8,ENE,21
0,6,7,37,2017-05-06,0,0.0,7,NE,21
0,6,8,37,2017-05-06,300,0.0,8,ENE,24
0,7,9,34,2017-05-06,600,0.0,9,NE,24
0,8,12,31,2017-05-06,900,0.0,12,ENE,27
0,9,14,24,2017-05-06,1200,0.0,14,NE,21
0,9,14,24,2017-05-06,1500,0.0,14,NE,21
0,9,12,16,2017-05-06,1800,0.0,12,N,11
0,8,10,23,2017-05-06,2100,0.0,10,N,14
0,7,7,22,2017-05-07,0,0.0,7,N,12
0,5,5,20,2017-05-07,300,0.0,5,N,10
0,7,8,15,2017-05-07,600,0.0,8,NNW,11
0,7,10,18,2017-05-07,900,0.1,10,NNW,14
0,8,12,13,2017-05-07,1200,0.0,12,N,12
0,9,15,15,2017-05-07,1500,0.0,14,N,13
0,11,14,14,2017-05-07,1800,0.0,13,NNE,9
0,8,9,19,2017-05-07,2100,0.0,8,NNE,9
0,5,6,18,2017-05-08,0,0.0,6,N,10
0,4,4,22,2017-05-08,300,0.0,4,NNW,12
0,5,7,24,2017-05-08,600,0.0,7,NNW,17
0,5,8,31,2017-05-08,900,0.0,8,N,23
0,6,10,26,2017-05-08,1200,0.0,10,N,20
0,7,10,29,2017-05-08,1500,0.0,10,N,21
0,7,10,25,2017-05-08,1800,0.0,10,NNE,17
0,6,6,27,2017-05-08,2100,0.0,6,N,14
0,4,5,24,2017-05-09,0,0.0,4,NNE,13
0,3,3,22,2017-05-09,300,0.0,3,NNE,12
0,4,6,14,2017-05-09,600,0.0,6,N,11
0,5,10,16,2017-05-09,900,0.0,10,NE,14
0,5,11,9,2017-05-09,1200,0.0,10,NE,8
0,5,11,10,2017-05-09,1500,0.0,11,NE,9
0,7,11,13,2017-05-09,1800,0.0,10,NE,9
0,5,7,22,2017-05-09,2100,0.0,6,E,11
0,4,5,15,2017-05-10,0,0.0,3,E,7
0,4,5,14,2017-05-10,300,0.0,3,E,8
0,7,9,6,2017-05-10,600,0.0,7,E,5
0,6,12,13,2017-05-10,900,0.0,11,E,11
0,7,15,13,2017-05-10,1200,0.0,14,ESE,11
0,8,15,16,2017-05-10,1500,0.0,15,ESE,14
0,9,13,21,2017-05-10,1800,0.0,12,E,14
0,5,6,28,2017-05-10,2100,0.0,6,E,13
0,4,6,26,2017-05-11,0,0.0,6,ENE,13
0,7,7,29,2017-05-11,300,0.0,6,ENE,14
0,9,11,18,2017-05-11,600,0.0,10,E,13
0,11,15,21,2017-05-11,900,0.0,15,E,18
0,12,19,19,2017-05-11,1200,0.0,19,E,16
0,13,19,18,2017-05-11,1500,0.5,19,ESE,15
0,13,16,18,2017-05-11,1800,0.0,16,ENE,12
0,11,12,18,2017-05-11,2100,1.2,12,ESE,10
0,11,11,13,2017-05-12,0,0.0,11,SE,7
0,12,12,16,2017-05-12,300,1.0,11,SSE,10
0,12,13,19,2017-05-12,600,0.0,13,S,14
0,12,13,27,2017-05-12,900,0.0,13,S,18
0,13,15,30,2017-05-12,1200,0.0,15,S,23
0,12,16,35,2017-05-12,1500,0.0,16,SSW,25
0,12,15,24,2017-05-12,1800,0.0,15,SSW,16
0,10,11,33,2017-05-12,2100,0.0,11,SSW,18
0,9,9,27,2017-05-13,0,0.0,9,SSW,15
0,9,9,22,2017-05-13,300,0.0,9,SSW,12
0,11,12,19,2017-05-13,600,0.0,12,SSW,14
0,11,14,29,2017-05-13,900,0.1,14,SW,22
0,10,16,28,2017-05-13,1200,0.0,16,SW,23
0,9,16,34,2017-05-13,1500,0.0,16,SW,28
0,10,14,20,2017-05-13,1800,0.0,14,SSW,14
0,8,10,29,2017-05-13,2100,0.0,9,S,14
0,8,10,28,2017-05-14,0,0.0,10,SSE,14
0,9,11,32,2017-05-14,300,0.0,11,S,18
0,11,13,22,2017-05-14,600,0.0,12,SW,15
0,10,14,24,2017-05-14,900,0.3,14,W,20
0,9,17,23,2017-05-14,1200,0.0,17,WSW,20
0,9,16,28,2017-05-14,1500,0.3,16,SW,23
0,11,15,18,2017-05-14,1800,0.0,14,SW,13
0,7,9,27,2017-05-14,2100,0.0,9,SW,13
0,6,8,20,2017-05-15,0,0.0,7,SSW,10
0,6,8,25,2017-05-15,300,0.0,8,S,12
0,9,12,33,2017-05-15,600,0.0,12,S,21
0,11,12,37,2017-05-15,900,0.0,12,S,25
0,12,15,35,2017-05-15,1200,0.0,15,SSW,23
0,12,15,37,2017-05-15,1500,0.0,15,SSW,23
0,13,15,26,2017-05-15,1800,0.0,15,SSW,15
0,13,14,30,2017-05-15,2100,0.0,14,SSW,17
0,13,13,27,2017-05-16,0,0.0,13,SSW,15
0,13,14,27,2017-05-16,300,0.0,14,SSW,16
0,14,15,20,2017-05-16,600,0.0,15,SSW,15
0,15,19,32,2017-05-16,900,0.0,19,SSW,23
0,15,24,28,2017-05-16,1200,0.0,22,SW,24
0,15,21,31,2017-05-16,1500,0.0,21,SW,25
0,15,19,18,2017-05-16,1800,0.0,18,SSW,12
0,13,14,23,2017-05-16,2100,0.0,14,SSW,11
0,13,15,14,2017-05-17,0,0.0,15,SSW,8
0,14,15,12,2017-05-17,300,5.6,14,S,7
0,14,15,14,2017-05-17,600,0.0,14,E,9
0,15,17,17,2017-05-17,900,0.4,16,ESE,13
0,16,18,6,2017-05-17,1200,0.0,18,W,5
0,16,17,19,2017-05-17,1500,1.1,17,NW,14
0,13,13,22,2017-05-17,1800,0.0,13,N,15
0,12,12,15,2017-05-17,2100,3.0,12,NW,10
0,11,12,16,2017-05-18,0,0.0,11,WNW,10
0,9,10,17,2017-05-18,300,0.0,10,WNW,11
0,8,10,11,2017-05-18,600,0.0,9,WNW,8
0,9,12,6,2017-05-18,900,0.0,11,WNW,5
0,9,14,0,2017-05-18,1200,0.0,13,NE,0
0,11,13,5,2017-05-18,1500,0.3,12,W,4
0,10,11,17,2017-05-18,1800,0.0,11,NW,12
0,9,10,21,2017-05-18,2100,5.4,9,NW,14
0,9,9,21,2017-05-19,0,0.0,9,WNW,13
0,9,9,20,2017-05-19,300,0.5,9,W,13
0,10,10,18,2017-05-19,600,0.0,10,W,14
0,10,12,20,2017-05-19,900,0.3,12,WNW,16
0,10,14,16,2017-05-19,1200,0.0,13,WNW,14
0,9,14,14,2017-05-19,1500,0.7,14,W,10
0,10,13,17,2017-05-19,1800,0.0,12,SW,12
0,8,9,21,2017-05-19,2100,0.2,8,SW,10
0,7,8,20,2017-05-20,0,0.0,7,SW,10
0,6,7,20,2017-05-20,300,0.0,6,WSW,10
0,8,9,16,2017-05-20,600,0.0,9,SW,12
0,8,13,20,2017-05-20,900,0.0,13,SW,18
0,9,15,29,2017-05-20,1200,0.0,15,SSW,26
0,10,15,34,2017-05-20,1500,0.0,15,SW,28
0,10,13,27,2017-05-20,1800,0.0,13,SSW,17
0,8,9,33,2017-05-20,2100,0.0,9,SSW,17
0,7,8,23,2017-05-21,0,0.0,8,SSW,12
0,7,8,22,2017-05-21,300,0.0,7,SSW,11
0,10,11,9,2017-05-21,600,0.0,11,SSW,8
0,10,15,14,2017-05-21,900,0.0,15,S,12
0,10,17,17,2017-05-21,1200,0.0,16,S,14
0,11,18,18,2017-05-21,1500,0.0,17,SSE,16
0,15,18,9,2017-05-21,1800,0.0,17,SE,8
0,10,11,29,2017-05-21,2100,0.0,11,ESE,14
0,9,11,27,2017-05-22,0,0.0,10,ESE,13
0,10,11,26,2017-05-22,300,0.0,10,SE,12
0,12,14,21,2017-05-22,600,0.0,13,SE,13
0,13,18,18,2017-05-22,900,0.0,17,SE,14
0,13,21,17,2017-05-22,1200,0.0,21,SSE,15
0,14,24,19,2017-05-22,1500,0.0,21,S,16
0,16,20,15,2017-05-22,1800,0.0,19,SSW,10
0,13,14,28,2017-05-22,2100,0.0,13,SW,14
0,11,12,20,2017-05-23,0,0.0,12,W,11
0,10,10,25,2017-05-23,300,0.0,10,WNW,13
0,10,13,17,2017-05-23,600,0.0,12,WNW,13
0,12,17,11,2017-05-23,900,0.0,17,W,9
0,14,18,14,2017-05-23,1200,0.0,18,WSW,12
0,16,19,18,2017-05-23,1500,0.2,19,WSW,15
0,16,19,14,2017-05-23,1800,0.0,19,WSW,10
0,15,16,22,2017-05-23,2100,0.0,15,W,11
0,13,13,18,2017-05-24,0,0.0,13,W,9
0,12,12,17,2017-05-24,300,0.0,12,WNW,8
0,14,16,6,2017-05-24,600,0.0,14,NW,5
0,15,20,7,2017-05-24,900,0.0,19,N,6
0,15,25,4,2017-05-24,1200,0.0,22,NW,4
0,16,25,4,2017-05-24,1500,0.1,22,N,3
0,19,25,4,2017-05-24,1800,0.0,22,NE,3
0,15,16,10,2017-05-24,2100,0.0,15,SE,5
0,12,13,11,2017-05-25,0,0.0,12,SSW,5
0,12,13,5,2017-05-25,300,0.0,11,SSE,2
0,15,18,6,2017-05-25,600,0.0,17,SE,4
0,17,24,10,2017-05-25,900,0.0,21,ESE,9
0,17,25,15,2017-05-25,1200,0.0,23,E,13
0,16,25,22,2017-05-25,1500,0.0,22,E,19
0,16,20,18,2017-05-25,1800,0.0,19,E,14
0,11,14,28,2017-05-25,2100,0.0,13,E,14
0,10,13,23,2017-05-26,0,0.0,12,E,13
0,12,14,25,2017-05-26,300,0.0,12,E,14
0,15,18,20,2017-05-26,600,0.0,16,ESE,16
0,15,21,25,2017-05-26,900,0.0,20,ESE,21
0,16,25,23,2017-05-26,1200,0.0,23,ESE,19
0,16,25,28,2017-05-26,1500,0.0,23,ESE,22
0,16,20,27,2017-05-26,1800,0.0,20,ENE,18
0,13,16,30,2017-05-26,2100,0.0,14,E,14
0,14,16,26,2017-05-27,0,0.0,15,ESE,13
0,15,15,31,2017-05-27,300,0.0,15,ESE,15
0,17,19,16,2017-05-27,600,0.0,19,SSE,12
0,18,21,26,2017-05-27,900,0.0,21,S,20
0,15,21,33,2017-05-27,1200,0.0,21,SSW,28
0,15,20,34,2017-05-27,1500,0.0,20,SW,29
0,14,18,24,2017-05-27,1800,0.0,18,SW,16
0,12,13,29,2017-05-27,2100,0.0,13,SW,14
0,11,12,19,2017-05-28,0,0.0,11,SW,9
0,11,11,18,2017-05-28,300,0.0,10,WSW,9
0,13,15,7,2017-05-28,600,0.0,13,WNW,6
0,14,20,4,2017-05-28,900,0.0,18,NNW,3
0,15,25,4,2017-05-28,1200,0.0,22,NE,3
0,15,25,5,2017-05-28,1500,0.3,22,ESE,5
0,16,20,13,2017-05-28,1800,0.0,20,ENE,9
0,12,15,23,2017-05-28,2100,0.4,15,E,11
0,12,14,26,2017-05-29,0,0.0,14,E,13
0,12,14,25,2017-05-29,300,0.0,13,E,14
0,13,15,15,2017-05-29,600,0.0,14,ENE,12
0,16,20,8,2017-05-29,900,0.0,19,E,7
0,17,24,6,2017-05-29,1200,0.0,21,SSE,5
0,18,24,14,2017-05-29,1500,1.4,21,SSW,10
0,16,18,17,2017-05-29,1800,0.0,18,SSW,13
0,15,16,22,2017-05-29,2100,0.0,15,SW,12
0,14,14,22,2017-05-30,0,0.0,14,WSW,12
0,13,13,21,2017-05-30,300,0.0,13,WSW,13
0,13,15,18,2017-05-30,600,0.0,14,WSW,14
0,13,17,23,2017-05-30,900,0.0,17,WSW,20
0,13,18,25,2017-05-30,1200,0.0,18,WSW,20
0,14,20,26,2017-05-30,1500,0.0,20,WSW,22
0,14,18,21,2017-05-30,1800,0.0,18,W,14
0,13,14,25,2017-05-30,2100,0.0,14,WSW,13
0,12,13,22,2017-05-31,0,0.0,12,WSW,11
0,11,12,19,2017-05-31,300,0.0,11,W,10
0,13,15,6,2017-05-31,600,0.0,14,NW,5
0,15,18,2,2017-05-31,900,0.2,18,NNW,1
0,15,18,10,2017-05-31,1200,0.0,18,SSW,8
0,15,19,5,2017-05-31,1500,0.3,18,WSW,4
0,16,19,5,2017-05-31,1800,0.0,18,S,4
0,13,14,14,2017-05-31,2100,0.0,13,S,7
0,11,12,12,2017-06-01,0,0.0,11,SSW,6
0,11,12,14,2017-06-01,300,0.0,10,SSW,7
0,13,16,4,2017-06-01,600,0.0,14,SSW,4
0,14,21,8,2017-06-01,900,0.0,19,SSW,7
0,13,25,9,2017-06-01,1200,0.0,22,SSW,8
0,15,25,11,2017-06-01,1500,0.0,21,SSW,9
0,18,25,9,2017-06-01,1800,0.0,21,SSW,8
0,14,16,20,2017-06-01,2100,0.0,14,SW,9
0,12,15,15,2017-06-02,0,0.0,11,SSW,7
0,11,13,11,2017-06-02,300,0.0,10,SW,5
0,13,17,6,2017-06-02,600,0.0,16,SSE,5
0,15,21,8,2017-06-02,900,0.0,20,SSE,7
0,17,25,11,2017-06-02,1200,0.0,22,SSE,10
0,18,25,21,2017-06-02,1500,3.9,22,SW,12
0,18,21,7,2017-06-02,1800,0.0,20,NNW,5
0,14,15,3,2017-06-02,2100,2.5,14,SE,1
0,14,14,22,2017-06-03,0,0.0,14,W,11
0,13,13,18,2017-06-03,300,0.0,13,W,10
0,13,14,19,2017-06-03,600,0.0,14,W,14
0,13,15,22,2017-06-03,900,0.1,15,WNW,17
0,12,19,17,2017-06-03,1200,0.0,19,W,15
0,10,19,19,2017-06-03,1500,0.0,19,W,17
0,13,17,19,2017-06-03,1800,0.0,17,W,13
0,12,13,26,2017-06-03,2100,1.0,13,W,14
0,9,10,24,2017-06-04,0,0.0,9,W,13
0,8,9,21,2017-06-04,300,0.0,8,W,12
0,9,11,17,2017-06-04,600,0.0,11,W,13
0,10,15,19,2017-06-04,900,0.0,15,WSW,16
0,10,18,21,2017-06-04,1200,0.0,18,SW,18
0,11,17,28,2017-06-04,1500,0.5,17,SW,21
0,12,16,30,2017-06-04,1800,0.0,16,SW,21
0,10,12,32,2017-06-04,2100,0.1,12,SSW,17
0,10,10,24,2017-06-05,0,0.0,10,SSW,13
0,9,10,24,2017-06-05,300,0.0,9,SSW,13
0,10,13,24,2017-06-05,600,0.0,12,SSW,18
0,10,16,36,2017-06-05,900,0.0,16,SSW,31
0,11,17,37,2017-06-05,1200,0.0,17,SSW,32
0,11,17,40,2017-06-05,1500,0.0,17,SSW,35
0,12,13,35,2017-06-05,1800,0.0,13,S,21
0,12,13,55,2017-06-05,2100,0.0,13,S,33
0,12,13,47,2017-06-06,0,0.0,13,S,31
0,12,13,40,2017-06-06,300,0.0,13,SSW,27
0,9,10,48,2017-06-06,600,0.0,10,WSW,32
0,8,10,70,2017-06-06,900,4.4,9,W,45
0,10,13,52,2017-06-06,1200,0.0,13,WSW,37
0,9,15,57,2017-06-06,1500,0.0,15,W,42
0,9,13,50,2017-06-06,1800,0.0,13,WSW,31
0,7,11,58,2017-06-06,2100,0.0,11,WSW,33
0,7,10,55,2017-06-07,0,0.0,10,WSW,31
0,7,10,53,2017-06-07,300,0.0,10,W,32
0,8,11,44,2017-06-07,600,0.0,11,WSW,30
0,9,15,41,2017-06-07,900,0.0,15,W,35
0,10,17,34,2017-06-07,1200,0.0,17,W,29
0,10,18,34,2017-06-07,1500,0.0,18,WSW,29
0,11,15,31,2017-06-07,1800,0.0,15,WSW,19
0,10,12,36,2017-06-07,2100,0.0,12,SW,21
0,11,12,41,2017-06-08,0,0.0,12,SW,24
0,11,12,41,2017-06-08,300,0.0,12,SW,25
0,12,13,31,2017-06-08,600,0.0,13,SSW,21
0,12,14,39,2017-06-08,900,0.0,14,SSW,27
0,12,17,37,2017-06-08,1200,0.0,17,SSW,30
0,13,16,41,2017-06-08,1500,0.0,16,SSW,28
0,14,17,25,2017-06-08,1800,0.0,17,SSW,17
0,14,14,34,2017-06-08,2100,1.6,14,SSW,20
0,13,13,18,2017-06-09,0,0.0,13,SW,11
0,12,13,25,2017-06-09,300,0.0,13,WSW,16
0,12,13,25,2017-06-09,600,0.0,13,SW,17
0,12,16,31,2017-06-09,900,0.0,16,WSW,26
0,12,18,29,2017-06-09,1200,0.0,18,WSW,25
0,12,18,34,2017-06-09,1500,0.6,18,WSW,27
0,14,18,23,2017-06-09,1800,0.0,17,WSW,16
0,12,13,27,2017-06-09,2100,0.1,13,SW,13
0,11,11,23,2017-06-10,0,0.0,11,SW,12
0,10,11,22,2017-06-10,300,0.0,11,SSW,12
0,12,14,20,2017-06-10,600,0.0,14,S,14
0,13,18,33,2017-06-10,900,0.0,18,SSW,27
0,14,21,29,2017-06-10,1200,0.0,21,SSW,25
0,14,21,34,2017-06-10,1500,0.0,21,SSW,29
0,15,19,27,2017-06-10,1800,0.0,19,SSW,18
0,13,15,35,2017-06-10,2100,0.0,15,SSW,17
0,13,14,27,2017-06-11,0,0.0,14,SSW,14
0,13,14,28,2017-06-11,300,0.0,14,SSW,14
0,15,17,22,2017-06-11,600,0.0,17,SSW,16
0,15,18,28,2017-06-11,900,0.0,18,SW,22
0,13,24,34,2017-06-11,1200,0.0,21,SW,28
0,12,20,42,2017-06-11,1500,0.0,20,SW,33
0,13,18,28,2017-06-11,1800,0.0,18,SW,18
0,11,14,33,2017-06-11,2100,0.0,14,WSW,19
0,9,11,34,2017-06-12,0,0.0,11,WSW,18
0,8,10,36,2017-06-12,300,0.0,10,WSW,20
0,10,13,35,2017-06-12,600,0.0,13,WSW,24
0,11,16,32,2017-06-12,900,0.0,16,WSW,28
0,11,17,25,2017-06-12,1200,0.0,17,WSW,22
0,12,17,29,2017-06-12,1500,0.0,17,WSW,23
0,13,17,23,2017-06-12,1800,0.0,17,W,15
0,12,14,22,2017-06-12,2100,0.0,13,W,12
0,10,11,19,2017-06-13,0,0.0,10,W,10
0,9,10,16,2017-06-13,300,0.0,9,W,8
0,12,14,5,2017-06-13,600,0.0,13,WNW,4
0,13,18,6,2017-06-13,900,0.0,17,SW,5
0,13,21,6,2017-06-13,1200,0.0,20,WSW,5
0,14,24,7,2017-06-13,1500,0.0,21,W,6
0,16,24,2,2017-06-13,1800,0.0,21,ESE,1
0,13,16,14,2017-06-13,2100,0.0,16,SSE,7
0,11,14,16,2017-06-14,0,0.0,13,SSE,8
0,11,14,17,2017-06-14,300,0.0,12,SE,8
0,13,17,9,2017-06-14,600,0.0,15,E,8
0,15,25,15,2017-06-14,900,0.0,21,ESE,13
0,15,26,15,2017-06-14,1200,0.0,23,ESE,13
0,15,25,17,2017-06-14,1500,0.0,23,SE,15
0,17,25,15,2017-06-14,1800,0.0,22,ESE,11
0,13,16,25,2017-06-14,2100,0.0,15,ESE,12
0,11,13,8,2017-06-15,0,0.0,12,SSE,4
0,13,15,19,2017-06-15,300,0.0,14,W,10
0,14,16,16,2017-06-15,600,0.0,16,W,13
0,14,20,21,2017-06-15,900,0.0,20,WSW,18
0,15,25,25,2017-06-15,1200,0.0,22,WSW,22
0,14,21,34,2017-06-15,1500,0.0,21,WSW,28
0,14,18,32,2017-06-15,1800,0.0,18,W,19
0,10,14,41,2017-06-15,2100,0.0,14,W,23
0,9,12,30,2017-06-16,0,0.0,11,W,17
0,9,10,29,2017-06-16,300,0.0,10,W,16
0,11,13,22,2017-06-16,600,0.0,13,WNW,17
0,11,17,22,2017-06-16,900,0.0,17,WNW,19
0,13,18,19,2017-06-16,1200,0.0,18,WNW,14
0,14,20,22,2017-06-16,1500,0.0,19,WNW,17
0,16,20,16,2017-06-16,1800,0.0,20,W,11
0,16,17,21,2017-06-16,2100,0.0,17,W,11
0,14,15,18,2017-06-17,0,0.0,15,W,9
0,14,14,20,2017-06-17,300,0.0,14,WNW,10
0,16,18,7,2017-06-17,600,0.0,17,WNW,6
0,18,25,6,2017-06-17,900,0.0,22,WNW,5
0,18,27,6,2017-06-17,1200,0.0,25,WSW,5
0,18,28,10,2017-06-17,1500,0.1,26,WSW,9
0,21,27,9,2017-06-17,1800,0.0,25,W,7
0,17,19,13,2017-06-17,2100,0.0,19,SW,6
0,16,18,18,2017-06-18,0,0.0,17,WSW,9
0,16,17,13,2017-06-18,300,0.0,16,W,6
0,18,24,6,2017-06-18,600,0.0,20,WSW,5
0,20,27,7,2017-06-18,900,0.1,24,SW,6
0,20,30,2,2017-06-18,1200,0.0,27,NW,2
0,19,30,6,2017-06-18,1500,1.3,27,E,5
0,21,29,10,2017-06-18,1800,0.0,26,SE,7
0,18,20,14,2017-06-18,2100,0.8,19,SE,7
0,16,19,19,2017-06-19,0,0.0,17,SE,9
0,17,20,12,2017-06-19,300,0.0,15,ESE,8
0,20,26,7,2017-06-19,600,0.0,19,ENE,6
0,21,30,10,2017-06-19,900,0.0,24,E,9
0,19,30,9,2017-06-19,1200,0.0,27,E,8
0,19,30,10,2017-06-19,1500,0.0,28,E,9
0,21,29,13,2017-06-19,1800,0.0,26,E,9
0,19,24,18,2017-06-19,2100,0.0,19,ESE,9
0,17,20,13,2017-06-20,0,0.0,17,ESE,7
0,14,17,14,2017-06-20,300,0.0,16,E,7
0,17,24,6,2017-06-20,600,0.0,20,E,5
0,17,26,14,2017-06-20,900,0.0,24,ENE,12
0,17,28,15,2017-06-20,1200,0.0,26,E,13
0,18,27,21,2017-06-20,1500,0.0,26,E,18
0,18,25,21,2017-06-20,1800,0.0,23,E,14
0,15,16,29,2017-06-20,2100,0.0,16,ENE,15
0,14,14,24,2017-06-21,0,0.0,14,ENE,13
0,14,15,25,2017-06-21,300,0.0,14,ENE,13
0,17,19,18,2017-06-21,600,0.0,18,E,14
0,20,26,17,2017-06-21,900,0.0,24,ESE,14
0,20,31,16,2017-06-21,1200,0.0,28,ESE,14
0,20,33,17,2017-06-21,1500,0.0,30,SSE,15
0,22,31,13,2017-06-21,1800,0.0,28,SSE,9
0,20,24,26,2017-06-21,2100,0.0,21,SSW,13
0,17,18,24,2017-06-22,0,0.0,18,SW,12
0,16,17,26,2017-06-22,300,0.0,17,WSW,13
0,17,19,23,2017-06-22,600,0.0,19,WSW,17
0,18,21,28,2017-06-22,900,1.0,21,WSW,21
0,15,24,31,2017-06-22,1200,0.0,21,WSW,26
0,15,21,36,2017-06-22,1500,0.0,21,W,25
0,16,21,24,2017-06-22,1800,0.0,21,WSW,18
0,15,18,26,2017-06-22,2100,0.0,18,W,17
0,13,14,23,2017-06-23,0,0.0,14,WSW,12
0,11,12,24,2017-06-23,300,0.0,12,WSW,14
0,12,14,26,2017-06-23,600,0.0,14,W,18
0,13,18,29,2017-06-23,900,0.0,18,W,25
0,14,20,27,2017-06-23,1200,0.0,20,WSW,23
0,14,20,36,2017-06-23,1500,0.0,20,WSW,26
0,15,19,28,2017-06-23,1800,0.0,19,SW,19
0,13,16,39,2017-06-23,2100,0.0,16,SW,22
0,13,15,36,2017-06-24,0,0.0,15,SW,23
0,13,16,36,2017-06-24,300,0.0,16,WSW,24
0,15,16,24,2017-06-24,600,0.0,16,SW,17
0,15,16,29,2017-06-24,900,0.6,16,SW,19
0,16,19,29,2017-06-24,1200,0.0,19,SW,21
0,17,20,36,2017-06-24,1500,0.5,20,SW,27
0,16,19,31,2017-06-24,1800,0.0,19,SW,21
0,16,17,29,2017-06-24,2100,0.4,17,WSW,19
0,14,15,28,2017-06-25,0,0.0,15,WSW,18
0,13,13,29,2017-06-25,300,0.0,13,WSW,18
0,13,14,24,2017-06-25,600,0.0,14,WSW,19
0,13,16,28,2017-06-25,900,0.0,16,WSW,21
0,15,19,27,2017-06-25,1200,0.0,19,SW,21
0,15,19,32,2017-06-25,1500,0.3,19,WSW,26
0,14,19,31,2017-06-25,1800,0.0,19,WSW,22
0,14,16,24,2017-06-25,2100,0.0,16,W,14
0,12,13,16,2017-06-26,0,0.0,13,NW,9
0,9,12,15,2017-06-26,300,0.0,11,N,8
0,9,14,11,2017-06-26,600,0.0,13,NNE,9
0,9,18,9,2017-06-26,900,0.0,17,NE,8
0,11,21,5,2017-06-26,1200,0.0,20,NE,5
0,11,21,8,2017-06-26,1500,0.0,20,ENE,7
0,13,20,15,2017-06-26,1800,0.0,20,E,11
0,8,14,32,2017-06-26,2100,0.0,14,E,16
0,9,13,27,2017-06-27,0,0.0,13,E,16
0,10,13,27,2017-06-27,300,0.0,13,E,15
0,11,15,26,2017-06-27,600,0.0,15,E,17
0,14,18,23,2017-06-27,900,0.0,18,ESE,19
0,15,19,16,2017-06-27,1200,0.0,19,ESE,14
0,16,18,19,2017-06-27,1500,2.8,18,ESE,14
0,15,16,13,2017-06-27,1800,0.0,16,ENE,9
0,14,15,16,2017-06-27,2100,6.8,15,NNE,10
0,14,14,22,2017-06-28,0,0.0,14,NNE,14
0,14,14,18,2017-06-28,300,2.3,14,NNE,12
0,14,15,14,2017-06-28,600,0.0,14,NNW,10
0,14,16,16,2017-06-28,900,0.0,16,N,13
0,14,17,18,2017-06-28,1200,0.0,16,NNW,14
0,13,15,23,2017-06-28,1500,0.0,15,N,17
0,12,15,19,2017-06-28,1800,0.0,15,NNW,14
0,11,13,15,2017-06-28,2100,0.0,13,NNW,10
0,10,10,13,2017-06-29,0,0.0,10,WNW,8
0,9,10,13,2017-06-29,300,0.0,10,WNW,8
0,11,12,10,2017-06-29,600,0.0,12,WNW,9
0,11,15,14,2017-06-29,900,0.0,14,WSW,12
0,12,17,17,2017-06-29,1200,0.0,17,WSW,14
0,13,17,20,2017-06-29,1500,0.1,17,WSW,17
0,13,17,11,2017-06-29,1800,0.0,16,WSW,9
0,11,12,11,2017-06-29,2100,0.0,11,WSW,5
0,10,10,7,2017-06-30,0,0.0,10,WSW,3
0,9,9,3,2017-06-30,300,0.0,9,SW,1
0,13,15,5,2017-06-30,600,0.0,14,NNW,4
0,13,19,3,2017-06-30,900,0.0,18,NW,3
0,14,20,10,2017-06-30,1200,0.0,19,NW,8
